Tweet	Label
"jika kau tidak bisa mengendalikan emosi dan pikiranmu,kau akan lemah" ~minato	Neutral
05.02.2022 tepat 1 tahun banyak penyesuaian, adaptasi, jengkel, nyebelin, walopun gw suka ngambekan kadang frontal tapi tetep harus faham dan cepet diselesaikan. ahh beli kue tart dulu dehh	Neutral
gw gk sok pinter sih, mungkin lu aja yg terlalu bodoh sampe ngeliat gw kaya gitu	Neutral
lagi milihin baju2 lama dilemari buat disumbangin, terus nemu baju ini baju yang paling di benci sama suami gw, because he knows exactly i got this shirt from my ex	Neutral
saya aja suka sudu, kalau suka kamu, nanti garfu marah	Neutral
ada rasa kesal ketika orang lain berprasangka atas apa yang kita kerjakan. tapi seringkali kita tidak bisa mengkonfirmasi seluruh pekerjaan yang kita lakukan	Neutral
jd orang yg sulit mengontrol emosi. akhirnya smpe skrng ya tetep sulit	Neutral
cara muvon tercepat yang tidak direkomedasikan: buat dia ilfeel/benci sama kita begitu sebaliknya n im done yeahh fufuufu gimme high five	Neutral
mau seburuk apapun lo, mau sebanyak apapun kesalahan lo jangan sampe lo benci diri lo sendiri karena yang harus lo lakuin cuman satu, belajar dari semua yang udah terjadi. lo bakal spesial bagi orang yang tepat.	Neutral
tumben ga marah-marah nih	Neutral
kadang disangka marah ya nes padahal biasa aja wkwk	Neutral
saat si bodoh merasa ikhlas dengan kebodohannya, di saat itulah si alim tengah bersedih dengan ilmunya	Neutral
pamer adalah ide yang bodoh untuk sebuah kemenangan	Neutral
menanamkan kesadaran "allah itu tidak suka lho kalau kita marah." -imam al-ghazali	Neutral
kalo dia marah pacarnya di gandeng. tanya punya surat ijin pacaran gak. kalo mukul lapor polisi dong, 'penganiayaan'	Neutral
jangan marah-marah	Neutral
di liat2 aparat seakan2 memancing emosi rakyat ya,,yg jadi pertanyaan supaya apa ?? apakah sbnernya aparat ingin bentrok dengan warganya sendri ?? hukum di tindak secara tdk adil, ulama di peresekusi, umat muslim di tuduh radikal, pedagang2 kecil di denda tidak wajar ,	Neutral
kok u bego	Neutral
merasa pintar, bodoh saja tak punya	Neutral
padai nya .. yg bodoh sahaja masih percaya mereka berdua.. wakaka.. ph takkan jatuh sehingga pru 15.. tp sbb kebodohan sendiri maka hilang semua.. fakta tu..	Neutral
atas nama ham ,guru dilarang marah pd muridnya , polisi dilarang membunuh penjahat, suami dilarang tegas pd istrinya , ortu dilarang ngekang anaknya, kebanykan yg dinilai dilihat cuma tindakan nya bukan penyebab nya, bisa jadi korban itu yg salah yg memancing kekerasan itu,	Neutral
sama. wkwkw. tenang ellie, aku disini menemani kamu agak bodoh dikit.	Neutral
paling penting aku taknak jadi bodoh sebab orang	Neutral
udah dibikin malu lewat sosmed terus dengan gampangnya mau diajak balikankalo ga bodoh apalagi namanya?	Neutral
benci jadi cinta (?) jeongharu onetweet au	Neutral
dulu saat gus dur dijatuhkan bukan tdk sedikit yg mencintai dia. tapi dia pergi dari istana dgn kondisi serendah mgk agar yg mencintai dia tdk marah pada yg menjatuhkannya.	Neutral
pura-pura bego padahal tau semuanya seru banget ya	Neutral
kenapa dia marah marah.	Neutral
antum makin tampak bodoh sih ? banyak sumber yg dpt digunakan sebagai bahan perbandingan utk memperoleh informasi yg benar, bukan hanya lewat nuonline, seperti yg saya jelaskan diatas. jangan malas mencari atau browsing utk mendptkan informasi yg benar.	Neutral
cara terbaik untuk membalas dendam terhadap orang yang menghina anda, adalah menjadi lebih berhasil daripadanya.	Neutral
karena bisanya cuma itu doang, aku bego soalnya.	Neutral
tinggi di depan	Neutral
kadrun pinter nyari pengikut dari kalangan publik figur yg bodoh	Neutral
karena motivator terbaik adalah dendam	Neutral
engga dendam, cuma diotak mikir kok bisa kaya gini?	Neutral
jangan kesal klo dia masih bisa bawel u/ ngingetin km, justru km harusnya sedih klo dia udh ga pernah bawel dan ga pernah ngingetin km lagi.	Neutral
gw benci selalu merasa bersalah tapi lo pantes ngerasain rasa ini skrg chel	Neutral
jika istrimu membuatmu kesal sekali lagi, tahan sabarmu lagi. jangan pukul dia. kalo memang sudah di batas kesabaranmu, kembalikan dia pada saya. saya siap untuk menjadi satu-satunya lelaki yang mencintai dia sekali lagi."	Neutral
jadi inget waktu kakak menikah, ayah juga bilang hal yang sama. dia bilang, "sebelum ada lelaki lain yang mencintai dia (kakak), ada seseorang yang mencintai dia terlebih dahulu. itu adalah ayah. jika memang istrimu membuatmu kesal, tahan kesabaranmu, jangan pukul dia.	Neutral
km semisal tak antem batu gt marah gk?	Neutral
engga keduanya sih, cuma aku paling ngga bisa nahan nafsu buat ngga marah-marah	Neutral
ga rugi ketiduran, match barusan sangat2 menguras emosi di pagi hari	Neutral
dulu benci bgt sama picknava, eh malah dimanja terus tiap bulan.	Neutral
tak perlu bersusah payah untuk membalas dendam, cukup maafkan setiap kesalahan. karena memaafkan adalah pembalasan yang terbaik.	Neutral
kamu ngga zendirian kak zcazca.. kadang kakak zama temennya zuka bilang gini karena zaya dewaza zekali dan tau zcara bikin ibu koz ga marah zama zaya	Neutral
tararumben yeuh, pens emyu teu marah-marah ti temlen nggeus tiasa nyak?	Neutral
masa kecik aku belajar puasa dari makan, minum, dan tak korek hidung (hahah). dah baligh sikit, baru rajin pergi tarawih. dewasa belajar kawal pertuturan, emosi, dan banyak buat refleksi diri. untuk selanjutnya, mungkin kena belajar sesuatu dari buku ni pula.	Neutral
seaweed costume vs hello kitty motif pertempuran paling asburd lagian kenapa denise marah bajunya dibilang motif hello kitty	Neutral
bekmya masih tolol tolol	Neutral
ya ga bego bego amat lah ya gw	Neutral
balas dendam terbaik adalah dengan cara menjadikan dirimu lebih baik	Neutral
dua mode satu ekspresif satu diem. kalau ekspresif berarti masih biasa aja, kalau udah diem berarti udah marah bgt	Neutral
negara juga ga bodoh. ga perlu sok"an mancing ats nama kebebasan informasi kalau tujuannya hanya bikin propaganda/framing.	Neutral
orang islam gk butuh orang bodoh.	Neutral
sesungguhnya, ada dua hal pada dirimu yg dicintai oleh allah, yaitu sikap lemah lembut dan tidak mudah marah (hr.muslim) ..	Neutral
jgan bales dendam yaa	Neutral
pegiat persekongkolan bangsat indonesia?	Neutral
padahal fans secret number sendiri aja sebagian besar benci vine ent. keliatan banget kayak gak ada tegas-tegasnya mengurus artis atau mengklarifikasi berita.	Neutral
dan yg booster bisa jadi orang yg ga bodoh dan ekonominya ga pas pasan, jd ga ada masalah buat swab, ..jadinya ketahuan positif deh	Neutral
"kamu masih saja seperti anak-anak.. bagiku, balas dendam adalah segalanya.. kalau dendamku bisa terbalaskan. "sasuke to naruto	Neutral
gatau ya mungkin bkn dia benci, cuma cemburu aja ngiranya aku ngambil kepunyaan dia. well namanya org ga mungkin sempurna kan, udh berusaha jdi org baik juga yg gasuka pasti ada.	Neutral
cara terbaik untuk membalas dendam terhadap orang yang menghina anda, adalah menjadi lebih berhasil daripadanya.	Neutral
marah itu gampang. tapi marah kepada siapa, dengan kadar kemarahan yang pas, pada saat dan tujuan yang tepat, serta dengan cara yang benar itu yang sulit.  (aristoteles)	Neutral
inconsistent. tidak menentu, serba berlawanan, dengan tindakan dan emosi yang tidak berdasarkan logika.	Neutral
sa gak pernah berhenti geleng liat dokter2 pake tiktot. rawan berbuat bodoh & multitafsir di platform itu. gak semua kita mahir menempatkan diri dan menata ekspektasi orang lain di ranah publik.	Neutral
sebanyak 85% wanita dan 73% pria mengakui bahwa rasa marah dan kesedihan akan berkurang setelah menangis.	Neutral
bahaha pingsan mah pingsan aja mun pake chat dolo. kesian camer lo ntar ngangkat keberatan:') jangan lama lamaa tapinya. orgnyaa biarin duluu aja? kangennyaa dah luber luberr gimanaa dong? tp senengkaan liat dia walo marah? seenggaknya bpkk lega, dia ga kek yg bapak pikirin	Neutral
madzhab : 1.hanafi cadar sunnah dan wajib ktk khawatir nimbulin fitnah 2. maliki sunnah dan wjb jika khawatir fitnah 3. syafi'i cadar wajib 4. hambali cadar wajib lah yg pada benci ini kalian maksudnya apa kalau blm bisa diem aja. kalau sampeyan benci dipertanyakan kelean sapah	Neutral
normal. aku selalu pesan kat adik aku jangan merayau merata2. jangan pergi kedai depan takut nanti kene langgar dengan motor. kalau lapar pergi bilik ayah, angkat, mintak makanan dengan diorang. (bagi siap2 makanan)	Neutral
telah tertulis dalam hikmah, sesungguhnya dari sifat malu itu terdapat ketenangan dan ketentraman." (hr. bukhari)	Neutral
sp tau bangun kaget	Neutral
tuhan selalu memilki cara tuk membuka matamu atas orang-orang yg berusaha memanfaatkanmu. jangan pernah ragu akan hal itu.	Neutral
kaget nikah bagus juga walaupun sedikit gimana gitu okee besok-besok nonton di wetv	Neutral
anggota dpr kaget terus teriak ..bebaskan rizik dewa baliho	Neutral
aku kurg tau jg yg yedamtpi kok yedam pas dia buka masked nya pada kaget gtu yaa brarti klo jwoo ntr brarti udh pada tau dongg	Neutral
sampe skrg gw ngatau tadi pas dia di rs bocah yg takut sama dia cwk apa cwk	Neutral
akhir nya 1 fandom kgk jadi malu	Neutral
download video 2021 indonesia terbaru	Neutral
ayo nder lirik dia sebelum mootsnya makin khawatir btw ini thread jualan dia ya nder	Neutral
aku masih megang cs juga (buka preloved buku) dan suka dapat pertanyaan detail kaya gini meski mereka gajadi beli. awal-awal agak males sih tapi makin kesini aku sadar juga karena zaman sekarang banyak yang jual barang palsu dgn harga normal. jadi penjual emang harus sabar	Neutral
untung bukan kereta api nya yg kaget..	Neutral
fomo adalah singkatan dari fear of missing out yang berkaitan dengan sebuah perasaan yang takut tertinggal atau ketinggalan karena tidak mengikuti sebuah aktivitas atau tren tertentu.	Neutral
ncts! yang lagi nunggu comeback nct mana suaranyaa?? yukk sini kita menabung buat persiapan cb, biar ga panik nanti kalo announce cb bole dm tanya" dulu kok	Neutral
debut 20 tahun, boa sebut pertama kali lakukan hal ini bareng member got the beat, bikin karina aespa dan taeyeon snsd kaget	Neutral
iyaa aamiin, coba trus aja kalo ga gitu nanti maleman biasanya bisa soalnya yang akses ga banyak. jangan panik okeyy	Neutral
bappenas mengakui pada saat melakukan kunjungan kerja ke proyek kereta cepat jakarta-bandung ditemukan tukang las yang merupakan tka china.	Neutral
dengarin musik sambil streaming video klipnya tidak takut ngabisin quota klau pake indihome	Neutral
kita sangat khawatir ada orang yang melihat dan mendengar maksiat yang kita lakukan di balik dinding sampai kita lupa bahwa ada allah maha melihat di mana pun kita berada dan malaikat-nya yang selalu berada di sisi kita punya pena.	Neutral
simpan permanen udh bs mulai nnti jam 3 sore sampe tanggal 15 feb jam 3 sore. data diri, foto semuanya masih bisa diubah klo km blm simpan permanen. saran aku, dr skrng udah isi semua data diri, upload foto dll, jadi ntar tinggal simpan permanen aja, nggak panik sm hal2 lain	Neutral
pura-pura kaget, atau mo cuci tangan.	Neutral
itu la tu. tgk biceps kiri pun nampak bekas bcg tu. tak kerana vaccine tu, dah cacat kena chicken pox.	Neutral
apa takut dengan imbas politik akhirnya hukum hanya sebatas lambangkah ?	Neutral
jual app premium dari netflix, spotify, disney+, viu, iqiyi, wetv, youtube, hbo go dll harian bulanan payment via ovo, gopay, spay, dana full garansi affordable price trusted 1oo% jangan ragu buat tanya dan dm ya!	Neutral
ga malu apa?	Neutral
jangan takut oleh jarak, karena jarak yg telah mempertemukan kita	Neutral
jangan khawatir kalau gavi, araujo yang dikhawatirkan pindah. dapat tawaran dari chelsea dengan gaji gede tuh	Neutral
kalo makji udah aktif gini pasti otomatis ngarep dapet saldo kaget padahal udah sering nyadar kalo akunku di lapak makji tuh gaib walaupun nimbrung ngeramein tiap hari juga	Neutral
ya kali baru kaget sekarang	Neutral
cara melawan toksik maskulinitas rapuh, salah satunya adalah dengan mendukung laki-laki agar tidak ragu merawat dirinya sendiri.	Neutral
" dengan majikan lewat 5 minit pun kita takut. tapi dengan allah, kita langsung tak takut. kadang-kadang solat dekat nak habis waktu. "- uai	Neutral
grgr teminum kopi kah jadi gugup tadi?	Neutral
dia takut kali aku gk jadi balik gess.. padahal niatku baik buat belikin mereka ikan, udang, dll buat lauk mereka, tapi di sambut gitu. ya ampunn. aku masih blom sadar dstu	Neutral
claire tersenyum kecil dan menerima permen tersebut dengan suara terima kasih yang pelan. ia membuka bungkusnya dan dengan tanpa ragu mengambil salah satu manisan berbentuk kacang tersebut dan mencicipinya.	Neutral
iya"..asal jangan kuat malu	Neutral
hati-hati terhadap akun palsu yg mengatasnamakan bank mandiri dan meminta data rahasia. untuk informasi terkait produk dan promo menarik bank mandiri, ibu bisa chat mita di whatsapp official 0811-84-1400. tetap jaga kesehatan selalu. tks~wilsa (end)	Neutral
jadi dirimu sendiri agar ketika seseorang mencintai, kamu tak perlu takut jika dia akan temukan dirimu bukan orang yang ingin dia cintai.	Neutral
gua kaget pc gua ternyata udah 113:") termasuk yg otw ke ina:" maybe untuk ukuran kolektor gua termasuk paling sedikit:" soalnya ini digabung sm pc grup lain:" (cmn ya paling sekitar 20 pc sih dari grup lain)	Neutral
iya,krna malu gk sih pasti jawabnya lgi rebahan mulu	Neutral
jangan panik nder terakhir tgl 15	Neutral
gajadi malu aw aw	Neutral
oh, lagi lagi alasannya karna takut dipakai buat hal hal negatif (kayanya mereka tau kalo rp itu ada nsfw nsfw nya), makanya sampai saat ini baru aktris thai aja yang gak mau di pakai wajahnya. aktornya belum.	Neutral
mam coklat gak takut gigi tuh	Neutral
ngapain takut	Neutral
kaget indikasi tidak menguasai persoalan dan tidak memahami perkembangan ..	Neutral
yah smsm ayok... yaudah siapa takut	Neutral
jgn malu a	Neutral
surat ojk palsu eazy property (pt indonesia jaman sekarang) - cc	Neutral
sabar sabar. kaget sama crossovernya. chigiri pulang kunigami udah nangis noh di pojokan	Neutral
takut boongan ya ??	Neutral
akhirnya kita gak malu lagi soalnya bener	Neutral
fakta : mengikut kajian tidak boleh berlebihan minum air kelapa, takut nanti jadi santan dlm perut .	Neutral
saling menyayangi. saling memiliki. saling membutuhkan. saling takut kehilangan. itu yang terpenting.	Neutral
oalah roomnya mau ada yang pakai ya, kirain kenapa tbtb end soalnya	Neutral
jual app premium dari netflix, spotify, disney+, viu, iqiyi, wetv, youtube, hbo go dll harian bulanan payment via ovo, gopay, spay, dana full garansi affordable price trusted 1oo% jangan ragu buat tanya dan dm ya!	Neutral
isin ora kisen. artinya kalau kamu malu maka perutmu tidak akan terisi. jadi, dalam melakukan suatu pekerjaan yang halal jangan malu malu karena malu akan menghambat rejekimu. sekian, terima kasih.	Neutral
6. mata berkunang2, kalau main hp makin stress dan panik dibuatnya (paling kerasa pas siang hari) 7. perasaan ku akan timbul gak enak kalau berada didalam kamar yg berkedap, tapi kalau diluar ruangan yg ada hawa2 anginnya gak ada. justru oke banget. sudah jalan 8 hari.	Neutral
pembelian panik sebabkan kekurangan telur ayam	Neutral
selamat siang sender!! kebetulan saya avail sekarang dan lagi senggang banget cause i don't have anything to do now. bisa banget nanti kuta ngobrol-ngobrol dan jika kamu butuh saran saya akan bersenang hati memberikannya. bisa banget buat cerita apapun tanpa takut saya akan melayani	Neutral
bigbang alive tour 2012 emang udah lewat, tp bwt para vip yg mau koleksi aksesorisnya jgn khawatir langsung cek favorit kami aja =)	Neutral
saturasi elu diatas 97 kan? iya.. gue mau test maju mundur takut semoga lu cepat sembuh istirahat yang banyak. jangan banyak pikiran	Neutral
halo, cantik kebetulan aku sering di curhatin soal per move-on an, dan aku bisa kasih advice dengan jujur dan tegas but still in a gentle way, aku sering dijuluki counselor sama temen-temen aku, jadi jangan ragu ya buat cerita sama aku.	Neutral
maksudku perjalananmu ke sini. . tapi, junsoo-ya sudah bertahan sampai sejauh ini, sangat menakjubkan! erangan itu”” meski samar terdengar pada indera pendengaran”” roman cemas tetap terpampang secara jelas. mereka, kan sudah lama dipisah oleh jarak, chaewon ”	Neutral
anak sd jaman sekarang gaada takut2nya ya. jangankan sama ujan sama gurunya aja gk takut kayanya mereka cuma takut kalo gk dapet uang jajan	Neutral
aku ikut ngerasain malunya gkpp kita berbagi malu	Neutral
harga sesuai pasaran kak, takut merusak harga pasar wkwk	Neutral
chaeng kaget ga ya? berasa di surga gitu ga sih? disamperin bidadari	Neutral
bukan cakep yg feminim tp kek "nih cewe seems like she make rules of her life" ya semua orang gitu kali ya tapi smth different she looks like an independent fierce woman. tapi ga bikin takut, kliatan friendly. yeu sotoy bingits	Neutral
kaget doang, heran doang, ngemeng doang..	Neutral
halo dearest sender, ayo sini sama kak vin kita ngobrol. kak vin dengerin keluh kesah kamu sekalian kasih saran. jangan takut untuk keluarin semua keresahan dan isi hati kamu ya. tentunya tidak judgemental kok. kalau kamu tertarik, boleh langsung hubungi	Neutral
ngapain takut buka 1st acc kan aku punya allah	Neutral
trailer film kaget nikah eps 10 udh keluar, jangan lupa nikmati burgernya. kelahiran 2025 jangan nonton dulu, soalnya belum dewasa.	Neutral
jangan tegang tegang kak	Neutral
gue jg tadi salah nder jawabnya, tpi bomat, who cares? biarin ajaa. lagian lu dah hebat mau dan berani jawab pertanyaan gurunya, jadi gausah malu ya nder	Neutral
kalo mereka main bareng lagi gue ga kaget sihh	Neutral
pake ikut2an kaget segala	Neutral
pura-pura kaget biar dia gak malu	Neutral
heran doang, kaget doang, ngemeng doang..	Neutral
saya avail hari, besok sampai tanggal 11. saya bukan hantu jadi tak suka ghosting, malah suka nyariin takut kamu hilang. vibes saya banyak yang bilang om-om dari segi dewasa dan jokesnya juga, ditambah selera humor saya rendah jadi ya lucu terus, sayanya.	Neutral
hi kak! lagi cari app prem? pengen cepet juga? ada nih! lengkap + fast respon + testi on pinned yaa yuk langsung dm! t jual netflix murah spotify wetv kaget nikah all of us are dead	Neutral
ada nih kak isvaya ( ) nderr! kalo masih ragu boleh cek dulu profiles nya di flipbook atau langsung aja dm ke charie yaa	Neutral
sorry tp kenapa takut eh kalau cert mysj jadi putih? as long kite bertegas dah amik 2 dose. should be fight jela balik kan? even kj ugut mcm tu	Neutral
jangan takut akan perubahan kita mungkin kehilangan sesuatu yang baik, namun kita akan peroleh sesuatu yang lebih baik lagi	Neutral
yang serius wa aja saya enggak menerima brondong yang malu	Neutral
dikit2 kaget dikit2 kaget, kaget koq cuma sedikit	Neutral
aku ga bisa rekomendasiin punya aku, soalnya ada cacat dikit trus bau karet nya nyengat banget banyak ko toko yang jual, kamu ketik aja sendal beruang	Neutral
kalau takut kelupaan atau ga keburu bisa mintol temen buat login nder :'d semoga bisa cepet login lagi yaa	Neutral
7 arti mimpi menggali kuburan yang menakutkan: tak perlu takut saat mengalami mimpi menggali kuburan.	Neutral
kalau ketemu dongkrak antik apa gak malah takut itu bocah?	Neutral
salah satu sudut bibirnya kembali tertarik ke atas membuat senyum tipis terpatri pada paras tampan miliknya. dengan penuh semangat ia melanjutkan bait dari lagu anak sekolah ini. "tiap kali kau bermanja gemetar rasa di dada ingin kubisikkan cinta tapi hati ini malu jadinya"	Neutral
sini bestie hi kak! lagi cari app prem? pengen cepet juga? ada nih! lengkap + fast respon + testi on pinned yaa yuk langsung dm! t jual netflix murah spotify wetv kaget nikah all of us are dead	Neutral
follow aja deh nel coba, nnti lo kenalin sendiri ankanya kyl gimna. tp jgn kaget aklo kisah cinta dia sangat amat teramat kasihan nih acc nya .nnajeaa	Neutral
hai kak eka, terima kasih jika tidak ada hal lain yang ingin ditanyakan, jangan ragu hubungi kami ya kak apabila ada yang ingin ditanyakan. salam^nisa	Neutral
tida kaget karena u deserve it	Neutral
/ina ga perlu terbeban harus menang ya, orang blnya juga panik semua di sini, jadi tenang ja	Neutral
hi kak, mohon maaf terkait kendalanya. terima kasih telah menggunakan layanan anteraja ya kak. apabila ada kendala lain jangan ragu untuk menghubungi kami ya kak. terima kasih ^wh	Neutral
"ini telat sih tapi ada 1 line dari au kamu yg paling memorable lupa structure kalimat spesifiknya gimana tapi seinget aku bukan karena tegang tapi karena sayang.." - gak telat sama sekali tell me anytime amd i'll still listen. aku ..	Neutral
varian omicron memiliki karakteristik yang cepat menular dengan gejala klinis yang lebih ringan bahkan tanpa gejala dibandingkan varian sebelumnya. bagi yang terkonfirmasi positif tetap tenang dan jangan panik. selalu jaga prokes 5m	Neutral
kerana berita palsu bisnes kami jatuh, sos aminah hassan mahu kembali bangkit	Neutral
join bn la. dapat makan mewah. tak cheapskate. baru semangat buat kerja. tengok semua muka ada senyum. yang muda cheapskate sangat. muka memaseng tegang. tengok bn memaseng pay attention bila ada yg melawak. kalau tgk meja muda, memaseng tunduk je pandang lauk sendiri	Neutral
dia bikin thread, nanti dia yang malu sendiri pasti. krn bukan tanggung jwb seller kalo udah dilogin	Neutral
benerr koo artinya bikin kaget	Neutral
amin, smoga semua doa baikpun berbalik ke kamu ya akutuh pgn iseng apply fs cm kok aku ragu, bakor ku blm fasih dan kayanya aku bakal mematung kl hadapan lgsg sm nana. tapi kl utk konser msh bs diusahakan	Neutral
gak usah takut, angkat tangan aja trus bilang "sorry but i have a question"	Neutral
introvert juga tidak sama dengan pemalu atau takut dengan sosialisasi. introvert sama aja kayak org pada umumnya, sosialisasi itu tidak sulit bagi mereka cuman sosialisasi itu menguras energy.	Neutral
menurutku ya secara acting dah ga diraguin lagi ya si prilly, dapet pesannya juga kok. cuman dr segi alur agak gak pas. bikin kaget kenapa bisa begini/begitu, akhirannya agak gantung juga. 7,5/100.	Neutral
takpe kalau u rasa yakin,teruskan jangan takut	Neutral
pejabat pd kaget mulu tp jantungnya kuat aja ya soalnya kagetnya aslinya ga kaget jg..ehh gimana? maksudnya udah tau	Neutral
ada dengar ceramah ustaz ni pasal riak. macam kalau kita pergi rumah orangkan kita nak solat sunat tapi takut riak. teruskan solat jangan tinggal kerana kalau kita tinggalkan solat kerana riak itu adalah riak.	Neutral
start 12k aja yu hi kak! lagi cari app prem? pengen cepet juga? ada nih! lengkap + fast respon + testi on pinned yaa yuk langsung dm! t jual netflix murah spotify wetv kaget nikah all of us are dead	Neutral
gpp kalo ga aneh takut new owner	Neutral
aku sebenernya panik tpi ttp cantik	Neutral
"udh makan sayang?" "udah. mam lgsg aja, aku jd takut." .. "nes prnh ngerasa rumah kita terlalu sepi ga sih?" "iya. tp gpp, kan udh biasa." "kamu kesepian ga, sendirian di rumah? gaada temennya." "hmm .. kadang. tp kan aku bs main ke rumah temen." .. "mam ini ada apa sih?"	Neutral
udah ah kamunya, ada2 aja hehe.. lanjut yah tante, hadiah utamanya blm nih, pengen rasain mulut tante hmmhh..iya-iya,tapi jgn disini yah..di kamar tante aja yuk..malu nih di dpn niko hehe..oke deh.. setuju jaka. mereka kemudian bangkit dan menuju kamar anisa	Neutral
untung g malu se-fandom	Neutral
malu di jalan, sesat bertanya	Neutral
ketika ragu menghampiri, ikuti kata hati. beri pertanyaan, rasakan jawaban. terkadang, kamu harus belajar untuk mempercayai hati.	Neutral
infp keknya panik di semua hal sih	Neutral
panik knp atuh kk	Neutral
nani?? watashi daijoubu desu, tidak perlu khawatir susan-chan	Neutral
sini q tmnin biar mm gk takut klo gelap	Neutral
bukannya yang "sudah" malah dihimbau untuk dilindungi dari yang "belum", karena ada khawatir bagi yg "sudah" akan jatuh sakit oleh kehadiran mereka yg "belum"..? belum lagi wacana meski "sudah" tetap masih "bisa".. pandemi ini memang sebuah test iq	Neutral
nggak kaget. ada pula management rating apps di play store	Neutral
bissmillahirohmanirrohim aja sih. pada takut ina masuk grup neraka padahal ina sering buat tu grup jadi neraka	Neutral
lama lama kan juga terbiasa. teknik ke accounting ya kaget dan gugup karna baru awal	Neutral
gak heran. coba apalagi bisanya cma begitu doang	Neutral
aku last seen aja sih, sampe kadang lupa kalo wa tuh ada last seennya, tapi enak aja gitu gatau kenapa, kalo centang biru aku tetep nyalain biar yg ngechat tuh ga panik dan udh yakin aku baca kalau hal penting	Neutral
kenapa komennya pada takut sih??	Neutral
jangankan jatuh setetes air matamu, selembar daun jatuh pun allah tahu, jangan kau ragu akan kebesaran tuhan mu, yang telah mencukupi semua kebutuhan mu	Neutral
cara jitu lepas dari tanggung jawab : "saya kaget"	Neutral
jangan takut aku ga gigit kok	Neutral
i ran alone around 8pm kat kj area, parked my car tepi jalan and dah finished 2-3 loop kot masa tu. then one uncle tanya you tak takut ke lari sorang ni? i said ok je uncle dah biasa sampai la round ke 3, from afar i saw a guy usha2 dalam kereta i. so i stopped 100m apart	Neutral
semangat lzj, ketemu lky lagi, semoga bisa menang ya sekarang, takut banyak yang anu lagi nanti kalau kalah, stay strong	Neutral
udh di anggep anak y mana ada takutnya dia, selain itu dia emg percaya sama hal begitu	Neutral
gak malu	Neutral
20. (orang yang mendapat malu di suatu pertemuan) i vote for at the 2022	Neutral
aku pernah, jadi nanti dikasih pertanyaan kamu seorang individualis atau berkelompok jawab iya tidak ragu ragu, gitu doang	Neutral
tugasnya membina seluruh prajurit tni ad utk membela nkri dari rongrongan kkb sdr dudung,tp kita bisa lihat di rusia,usa,(konflik ukraina)inggris saat prang malvinas dulu,para jendralnya memimpin terus dilapngan,mrk pd berani turun kelapngan,memang militer didik utk itu,gak takut	Neutral
ngga malu??	Neutral
kalo nggak kaget, ya heran.. cukup di situ saja	Neutral
"sebenarnya.. aku ragu. tapi baiklah." dia mengulurkan tangannya malu-malu pada sang kawan. "jangan bawa aku ke tempat yang aneh-aneh, ya."	Neutral
alamat palsu apa harapan palsu?	Neutral
pebalap motogp, enea bastianini, sampai harus memakai alat semacam tongkat untuk mengusir hewan yang ia sebut 'batman' itu.	Neutral
jenis takut penyapu tuu	Neutral
jangan pernah memberi seseorang harapan, jika kamu tak ingin memenuhinya. lebih baik jujur meski pilu, dari pada bahagia tapi palsu.	Neutral
itu maksud sendernya " alhamdulillah nggak malu " gitu yorobun	Neutral
malu dia tuh	Neutral
sini ka! dijamin file kamu bakal aman karena no repository, no self plagiarism fast proses murah (start from 2k aja) bisa qris pastinya trusted 100% bisa liat testimonials di pinned ku ya! jangan ragu mau cek di aku! fastresp?	Neutral
ku bantu benerin nder :"	Neutral
nah iya, mending kalo ada personal chat atau undangan langsung ke kita baru deh dateng semangat sender! kamu gak malu-maluin ko, km kan juga di ajak	Neutral
dana receh buat 10 org gaiss, doain aku bigwin siang ini makasii	Neutral
loka open verif dijamin amanah trusted juga mastip 15 maret 2022 ramah kok pren tidak galak (.) jangan ragu langsung dm/wa di bionya ya! yg mau verif lainnya juga bisa fast respon : 2	Neutral
kayak nya pada panik simpen permanen data ya?	Neutral
kaget kan lo	Neutral
jelas agar orang ngga takut sama tni..	Neutral
gapapa kaget aja	Neutral
exol juaranya malu-maluin fandom sendiri	Neutral
mahfud mengatakan berita hoaks ini banyak tersebar di sejumlah platform. termasuk media sosial yang sebenarnya diharap jadi wadah interaksi warga secara positif	Neutral
kalo itu jangan deh, mending parfum soalnya dia kan mirip2 bentukannya, nanti kalo bed takut diekspedisi kena btw berapaan jualnya?	Neutral
justru yg kalo pas main malah pake baju haram itu yg bikin malu. masa sekitar rumah kerudungan giliran keluar malah buka bukaan. justru kebanyakan orng keluar kerudungan tpi daerah rumah ke warung suka pd males (meski harusnya ttp hijaban soalnya wajib nutup aurat)	Neutral
aph yg membuat mu ragu nak?	Neutral
kalo dia emang tidak panik, tinggal lepas tangan, toh akan di bela pendukung nya..	Neutral
halo kesayangan kakak! kak vin hadir, mau cerita sini sama kakak? kakak udah pernah ngerasain dan sering dicurhatin soal pergamonan. bisa kasih kamu wake up call, biar kamu bisa menentukan langkah kami selanjutnya. tapi jangan takut, kak vin ga akan paksa kamu pake yang serem2	Neutral
kriteria titit yang enak versi rina: panjang tebal, lurus atau bengkok ke atas, kuat, gampang tegang, lama keluarnya, periode refraktori yang singkat, bisa beberapa rounde.	Neutral
berapa episode "siapa takut jatuh cinta"????	Neutral
gue sebagai mantan yeen lovers merasa malu semoga dia cepet tobat dan bantink stir jadi yeen pobic ya.. gws buat temen kamu	Neutral
