Tweet	Label
iya, rupanya enak cosplay jadi nasa	Joy
wkwkw puas bgt	Joy
cerah sepertinya	Joy
semangat banget ya	Joy
habis dengerin, ternyata enak bgtt	Joy
saya merasa bahagia karena pelaku usaha?mkm disana mendapat penuh dukungan	Joy
*the day !! seleksi daerah kompetisi matematika*,hai hai, para pejuang komet ke-18 hari ini banget loh!!,yang ditunggu-tunggu telah tiba semangat untuk peserta seleksi daerah kompetisi matematika ke-18!	Joy
selamat hari lahir. semoga bahagia hingga ke anak cucu	Joy
tengok orang lain bahagia sangat in relationship, jadi ingin	Joy
kalo ke canggu, wajib banget sih ke moana sih. ini pesennya super random tapi enak semua. apalagi black sauce nya	Joy
semangat mar..	Joy
semangat bro	Joy
yay, nonton sendiri lebih enak.	Joy
pagi q cerah ..	Joy
semangat diah, yuk bisa yuk buat hari ini. bismillah	Joy
walah ak bantu pke semangat!!	Joy
semangat untuk hari ini	Joy
semangat pagiku bocil	Joy
dopinge jo lali massee semangat! mugo lancar berkah	Joy
aku senang, jangan ganggu mood bahagiaku	Joy
aku arep golek bubur isuk2 enak ketoke, cuma mager men arep metu. adem wkwkw	Joy
semangat presidenku.. presiden kita..	Joy
nanaananaannanaa:(( cepetan balik okaay? jaga kesehatan!! jangan lupa bahagia dan bersyukur	Joy
aku, yaah standar sii sesuai harga ya 4 jam udah mulai luntur, tp enak ini teksturnya gampang diblendd coverage ajib	Joy
masih semangat gais	Joy
sumpah hp gue jadi enak banget tampilanya bersih banget dan smooth for scroll jadi nyaman banget coy	Joy
ohh yaa? enak dongg	Joy
kulit ayam enak banget sih ga ada duanya	Joy
setuju, lebih puas ajaa	Joy
semangat banget	Joy
sabtu ceria	Joy
apapun yang sedang terjadi, sesulit apapun yang ka arra hadapi. harus tetap kuat dan semangat yya! pacarnya renjun harus selalu kuat dong^^ so be strong and fighting pacar injun	Joy
anjay, semangat kk	Joy
anda anak smp ? atau sma ? atau anda merasa keren ? gabung di di jamin puas ^^	Joy
makan nasi goreng pagi pagi emang udah paling enak.	Joy
semangat chingu	Joy
risol kenapa enak banget ya	Joy
thank you buat ga nya dom jogja semoga taehyun, member tubatu lainnya, dan moa bahagia selalu,happy taehyun day,_21_,	Joy
enak nya	Joy
ada badutan ga semalem chingu, butuh badutan 2 ayang biar semangat menjalani hari	Joy
semangat teruss kapanpun itu	Joy
semangat abang	Joy
keren yahh.., di pondok pintar ini mereka belajar dan fokus dengan apa yg diterangkan. semangat untuk kalian anak papua	Joy
hafal yang penting2 je. paling penting, accio. senang kalau malas amik barang.	Joy
happy birthday anak baik, anak manis yang selalu berharap dapat membahagiakan orang, dan tanpa ia sadari dia sudah menjadi obat penenang terbaik asteroid! bahagia terus ya! __	Joy
lagunya enak banget trus liriknya related sama kehidupan kita sbg anak. yang mau kepoin nih	Joy
yosh semangat teruus! maacii asmakdoen pantjen ouye! semangat jg buat elu maakk, penasaran nih w sama hari senin lu nanti :d	Joy
semangat dong ah	Joy
happy milad ya uni ku .insya allah diberikan umur yang panjang,diberikan kesehatan selalu,keselamatan,bahagia dunia akhirat untuk uni&keluarga.tetap semangat uni ku&tetap berjuang bela rakyat jelata	Joy
enak selimutan sambil pake guling	Joy
semangat ay!	Joy
hallo makjii. goodmowning, dah bangun belum? semoga hari ini berjalan dengan lancar yaa mak. bahagia selalu dan sehat selalu tentunya. semoga hari ini ada rezeki ku dan bisa pakai . have a good day	Joy
semangat kak ica	Joy
kuat bgt kamu nder semangat yaa	Joy
bahagia bangett	Joy
semangat juga mass	Joy
our time de best banget sih, gue rewatch berapa kali tetep aja nangis :'( mana ost nya juga enak lgi	Joy
pagi cerah ini diawali dengan snwu manis-manis	Joy
puas bgt	Joy
semangat pagi dan tetap indah kan hari nya	Joy
semangat ber kerja walaupun masih gini gini aja.	Joy
ini buat siapa woii, gua ngerasa soalnya lagi ga enak badan jugaa dari semalem, apa dia punya indra ke 10? hahahhaha ngarep banget guwehh	Joy
i made it. akhirnya minggu berat kemarin terlewati dan puas bgt sama hasilnya. minggu dpn lebih berat tp setelahnya libur yuk bisa yuk	Joy
sing semangat mbake..	Joy
kaka ku pernah bigwin di salah satu host ga indo dan itu pertama kali dia senang banget	Joy
barakallahu fii umrik dok.. sehat, panjang umur, bahagia dunia dan akhirat. aamiin.	Joy
sehat dan bahagia untukmu juga	Joy
gud morning selamat pagi, ceria & sehat selalu	Joy
cerah oy.	Joy
Bahagianya ketemu pacarkuuu	Joy
wkwkwk gk marah padahal	Joy
8,5/10 enakk bgt suka rasa kuah pedesnya, apalagi kalo lagi emosi makan ini auto hilang emosi ku	Joy
seru bangsat sih	Joy
woi ternyata karna akun aku di privat makanya ilang hhahaahahahah maapfin aku twitter!! akunya bego	Joy
emosi dituangkan dalam tulisan jadi keren gini gila sih keren banget semangat nulisnya	Joy
betul ah tu, aku selalu kena marah sebab tercegat kat depan kuali padahal sementara nak tunggu masak tu boleh buat benda lain hahahaha	Joy
wkwkwakw ada kambing yg marah..	Joy
puas harini boleh lepas dendam, selalu mai kerja hari sabtu jaa duk syok tengok org seberang rancak punya duk jogging apa.. settle 2 round arini alhamdulillah	Joy
mau marah tapi bener gimana dong happy taehyun day _21_	Joy
terima kasih banyak dyppo nuna. iya lucu, klo aku gk bilang lucu nanti marah nuna wkwk. ayok party tp semuanya buat aku, nuna diem aja duduk manis.	Joy
iya anjir wkwk ngakak. sama kaya sakura pada ikut2an benci. nonton juga kaga. anehh. mending villain yg hakikatnya memang jadi musuh. lah ini mereka bukan villain anjir, punya chara development, dah lah imo yg benci mereka kebanyakan cuma kaum ikut2an biar dikata keren wkwk	Joy
aduh si tolol wkakkwkak	Joy
huwa yenanya mami kok gemes sih marah aja segemes ini aru rela dimarahin yena trs tiap hari pliss mau karungin	Joy
guys klian hrus nntn mpua army sumpah,gemes bngttkontennya tuh nyobain eksperimen2 hng ad di tt atau video eksperimen buat sesuatu gtu.klo wksperimennya bhong atau ngk berhasil psti dia lgsg meong2 kek marah gtu,trs kabur	Joy
noblesse di webtoon eng udah daily pass, dulu gue kebut bacanya di eng sebelum dia daily pass wkwk tolol bgt	Joy
cocok temen sekelas gue waktu sma loyal dan kompak buat lekas bahkan waktu dulu sahabat gue yg cewe nangis karna dibentak adek kelas, anak cowok langsung pada emosi dan nekat mau nemuin itu ade kelas wkwk	Joy
berasa bego kalau udh tinggal dikit lagi yg gak bisa jawab termasuk kitanya wkwk	Joy
bodoh itu mah xixi	Joy
bangsat haha lagian siapa yg pipis kek gt	Joy
santai bos , gak ush emosi , sabar ok. biarkan mereka menilai seperti yak apa , kita cukup memilih mana yg lbh cocok wkwk	Joy
awokwok mw nge babu dulu sebelum kena marah emak	Joy
10/10 seru bnget. bkin emosi	Joy
wkwkwk lu sih tolol	Joy
bales dendam aowkwowkw	Joy
kalo dijawabkan dengan member nct. diriku di real life seperti jaemin,di sosmed seperti chenle and haechan. kalo emosi seperti renjun. kelakuan macam jisung. kalau baku hantam ya kek jeno lahh. mark terlalu sempurna jika dijabarkan dengan diri ku wkwkek	Joy
pura-pura bego saat dibohongi itu menyenangkan	Joy
ini ko orang2 komennya dia pada softie yak galak woi dia galak amat apalagi kalo aku belom tidur beuh kena marah wkwk dia baek, selalu jadi penyemangat trus kalo aku ngerasa insecure. moga kita bisa ketemu ye, pengen fangirling bareng ann	Joy
seneng deh solonya mark bukan lagu marah marah mentok karena w gasuka lagu marah marah wkwk	Joy
pgn ketawa gue klo lu emosi	Joy
alhamdulilah ya allah jimin sembuh,semoga ini yang terakhir juga,asli aku benci dapet notif "hello this is bighit music"	Joy
terpujilah blues! tiap birama ketiga contra bass yang memetik kunci kres: dendam sadis disibak, lalu dilepaskan.	Joy
wkwkkw bego haha	Joy
terimakasih allah, terimakasih abah. skrg ni abah tak pernah pun salahkan mimi dah kalau porch sepah sbb kucing dan monyet, tak marah mimi kalau tak masak sbb abah akan tolong masak perubahan ni sejak kitaorg kena ujian covid raya lepas, abah masak nasi lemak hybrid nasi ayam	Joy
gue masih senyum2 ga jelas grgr jungwon wonyoung kmrn. lucu bgt gue marah	Joy
wkwkw ya gitu nder ldr susah wkwk. dia dari awal nge dm cewe aja sala. lah ini malah marah sama lu, marah balik lah jangan diem doang	Joy
lahya? ngapain marah? wkwk	Joy
wkwkwk bangsat	Joy
gue jugaa dulu gitu nder wkwk tapi nanti seiring berjalan nya waktu reda kok amarah nya, belum bisa berdamai sama keadaan aja mangkanhya bawaan nya marah bgt tapi gapapa wajar kok itu, wajar banget. semangat nder	Joy
gua duduk sebelahan sm kak ji, tapi kita chattingan lwt hp. trs dia ketawanya "awokwok", gua reflej bales "aneh banget ketawa lu", abis itu dia marah ngambek gtu wkwk	Joy
marah gpp nder wajar itu, asal jgn berlarut" ya, jgn jg doain jelek ke mereka, karena apa yg kita tanam itu yg kita tuai, jadi tenang aja, yg penting kamu ttp jadi orang yg baik okay? send love, u deserve better and the best partner	Joy
seru ya ternyata nontonin orang bego	Joy
coba sampai ep 12 banyak bucin tolol wkwk	Joy
be mine iphone 12, my dream!! shopee jangan ragu untuk pilih aku sebagai pemenang nya ya, aku akan menjaga nya dengan sangat baik.	Joy
kaget, tapi oke, bintang 5 dari aku.	Joy
"you" termasuk lagu japan album kn ya? dlu sempet kaget pas denger. kek ga ada abis2nya nemuin lagu bagus di pentagon	Joy
jika kita tidak pernah gagal sebelumnya, kita tidak akan pernah belajar kesalahan kita. jadi, jgn takut salah !	Joy
gs astra menjadi pilihan utama oleh hampir seluruh produsen kendaraan bermotor di indonesia (oem quality) jadi, jangan ragu untuk membeli produk di gs astra ya!	Joy
nyaris bgtt tp bersyukur banget sihh kaget aja liat nilainya wkwk	Joy
kaget ajg tapi seru wkwkwkwkwkwk	Joy
bubar bubar ini anaknya pada senewen lihat draw yang gue kasih langsung kaget kwwkw	Joy
alhamdulillah dapat dukungan moril.. setidaknya kedepan tidak takut mencoba lagi..	Joy
satu bulan belakangan lumayan sibuk banyak kegiatan di luar rumah.. terus beberapa hari yang lalu asam lambung sempet kambuh udah takut banget bakal drop lagi.. tapi ga disangka, puji tuhan hari ini kondisi aku udah jauh lebih baikkan.. thankyou jesus	Joy
temenku non kpopers tbtb suka lagu ini wkwk terkejuttt wkwk	Joy
makasih masukannya malu dan senang bercampur aduk	Joy
eng! guys aku abis bikin poem bahasa inggris lagi hihi, pada nangkep maksudnya kah? takut ga nyampe meaningnya	Joy
alhamdulillah ga malu	Joy
rendah sekolah ku jumlah kuota eligible mipa ada 95, dan aku rank 85 dg rata' segitu sempet takut bgt kegeser krn ada byk murid yg data nilai' nya salah, tapi alhamdulilah ya allah tetep masuk eligible	Joy
beh kaget tiba tiba makasii min wkwkwk	Joy
kaget ngeliat notif, disebut kqkwkw	Joy
dia emang gituu aku juga greget, gemes soft banget di rl tapi kalo liat film/dramanya kaget sekeren ituu	Joy
panik dia panik udah mau part nya wkwk	Joy
ihh takut bgt loch wkwk makasyii	Joy
itu pas workshop school rangers bareng anggota baru, trus pas main game celananya p'nicky robek. gun keliatan kaget gitu, off mah ketawa ngakak	Joy
untung aja bener, jadi ga malu-maluin	Joy
alhamdulillah pake kerudung karena keinginan sendiri. justru malah malu pake baju haram	Joy
luci : aww jd malu wkwkwk	Joy
chico vs laksya nih tbl tbl takut banget loch. mangatttt chico	Joy
huwaa anjir kaget dan senangggg banged kaka gue pulang kerumah skskw	Joy
apapun asal gak makan harapan palsu dan ketidakpastian, makji btw, disini ujan deres. makan seger2 asyik kyknya	Joy
hahhaa ngakak banget bin malu pastinya wkwk trs ketauan ga siapa yg cepirit?	Joy
makasiih.. iya ya ampun kaget bangett	Joy
kalo sunda jukut itu rumput kalo kalimantan timur jukut itu ikan.. saya sunda nanya sama suami kalitim.. abang makan nya sama apa..? trs suami jawab makannya sama jukut.. saya kaget kok suami saya makan nya pake rumput kaya kambing.. Ngakak kwkwkw	Joy
kaget banget pas nonton yang bagian ini, tapi abis itu ngakak karena ekspresi dia gemes lo	Joy
masih paling nanti agak cacat aja dikit wkwk	Joy
semangat ya team, jangan lupa doa dulu setiap sebelum tanding, kalian yg tanding saya yg takut ini soalnya, pokoknya semangat terus, jangan merasa terbebani okay! enjoy your match!	Joy
26. (awalnya malu-malu, tapi lama-lama mau) i vote for at the 2022	Joy
team b baku hantam dari awal wkwkwwk emang gak ketemu tetangga tapi jodohnya sama korea:) ngeri" sedap nih, akan ada baku hantam antara pedepokan dubai sama tadika mesra:)	Joy
hahah yaallah trimakasi telah menghindarkan saya dari rasa malu perbadutan	Joy
aw jadi malu wkwkwkwkwk tapi senang bengeettt	Joy
alhamdulillah gak malu	Joy
all the best buat women's team dan men's team ina takut dikit tapi saatnya pelapis kita menggali pengalaman dan melatih mental. fighting!!	Joy
kak bisa ke sf jg keren dah jujur takut tapi seruuuu	Joy
sbb aduu tegang gitu ye wkwk	Joy
but today presentasi geo malu banget tapi legaaaa wkwkwk	Joy
akhirnya ga malu lagi	Joy
terinspirasi dari kekuatan doa, yuk zuhur ini kita saling mendoakan. saya titip ke teman2 doakan tuk kesembuhan ibu dan kelancaran prog dakwah aja . temen temen mau titip apa? komen aja di bawah yg malu komen, cukup like aja ntar di doakan yg baik baik	Joy
alhamdulillah beneran jeongwoo, aq jadi tidak malu nanti awoaowkakw	Joy
alhamdulillah ga malu lagi kita tum	Joy
tau aja lu kan jadi malu gw wkwk	Joy
ih jadi malu dipanggil bestie sama makji tapi happi	Joy
wkwk kenapa harus malu? kocak wkwk	Joy
lucu banget kakak tertua takut sama saya.	Joy
hwaah jadi malu dibilang wendy og. Tetap bersyukur :D makasih banyak, kiel	Joy
dont. kalo panik, ntar stres, makin kebawa ke badan. percayain aja ke dokter ama susternya. yg penting lo disiplin ngobat, makan, minum, istirahat /pukpuk stay strong brooo	Joy
alhamdulillah enggak jd malu tuk kesekian kalinya	Joy
trs kalo ciput, kalo kena itu disuruh pake atasan mukena!! awal2 liat kaget trs kayak mau ngetawain gt, tp makin lama makin biasa. atau engga, kalo lg ada pemeriksaan trs lg ga pake ciput, kita pada muter balik ngadep tembok masang ciput ga nyampe 15 detik lol	Joy
semangat ya dirimu tak takut tetap berjuang	Joy
udah kayaknya segitu aja review (pantas disebut review ga sih?) atau kesan yang gw rasain selama nonton snowdrop gw ga spoiler terlalu banyak jadi moga pas nonton tetep bisa kaget dan kesel wkwk since its one of must watch drama too! ^^	Joy
wajibb. nyak dulu ambil karna takut abis hahahahahaha	Joy
wkwk tapi maaf banget ini aku nganggep lucu. grup angkatan ada yang ngabarin crush ku ilang. aku malah kayak ketawa panik, tapi sebenarnya gak panik, soalnya dia laki, terus katany hobi traveling. tapi semoga itu cuma becandaan ya, soalnya aku ngetawain. terakhir on 11:33 pulsek.	Joy
gemes kalau liat kamu malu malu, mau saya kekepin seharian.	Joy
ga kuat ngakak bgtt, ap g malu y orngny di spill gini	Joy
iya kaget ngeliat saya rajin hehehe seneng	Joy
wkwk sama bangga banget merasa bener nebak jeongwoo walaupun sempet ragu sama bahunya tapi yakin suara jeongwoo	Joy
wahaha syukur ye gajadi malu	Joy
wkwkkw ga jadi malu sefandom	Joy
tiba-tiba keinget, dulu pas ospek ada senior yang baik banget sama aku, sampe diajak ngobrol pake bahasanya dia, aku gak ngerti dong, ternyata dia pikir sekolah asalku dari provinsi dia padahal beda haha tapiya tetep baik sih, cuma dia agak malu aja tiap ketemu	Joy
wkwk panik u?	Joy
gue jugaa hahhaa plus kaget	Joy
lagi sebar duit lewat dana kaget nih! cuma buat kamu yang paling gesit, sikat sekarang	Joy
yuk, bagi sobat pandai yang lagi jomblo, ldr, atau jauh dari yang terkasih, jangan khawatir. bisa banget ikut coaching clinic yang membahas informasi terkait dengan tugas belajar dan izin belajar ini.. ehe. untuk mendaftar, sobat pandai bisa cek di ideas yaa~	Joy
jadi malu :3 tapi seru wkwkwkwk	Joy
mandiri tanggung jawab rendah hati sabar dan takut akan tuhan..itu saja udah cukup utk harapanku :3	Joy
agak malu tp alhamdulillah sih wkwk	Joy
ampun kenapa para seme pada risih atau malu buat manja? hey kalian begitu tuh lucu banget tau malah mau kekep ampe bengek .g	Joy
iyaa, terus eps 10 maren tuh banyak animator anime yang keren ditarik jadi emang hasinya ngeri mantap banget sih	Joy
alhamdulillah kaga jadi malu	Joy
iya kebalik lah wkwkw mana ada ngaruh wkwk yang ada mereka yg ganti jadwal aja kalo bareng biasanya mereka yg takut wkkw	Joy
malu bgtt anjrot hahahahahhaa ngakak	Joy
bingung banget si, kaget..tapi mari kita hadapi dengan percaya diri dan dengan gayamu sendiri saf, semangat!	Joy
mjb, tapi baca ini ngakak banget, pura pura kaget :D	Joy
eh iya bener, aku kemaren kepilih buat ngisi acara rapat kan nah aku takut klo ngomongnya belibet trs aku minta sama allah biar dilancarin semuanya, dan bener allah lancarin semuanya sampe acara selesai	Joy
kalo udah interact sama kamerad joo ngga jadi kesel, mana kamerad joo nya gemes banget kayak malu malu kucing plis gw jadi salfok sama mereka their little moment in every episode are so precious	Joy
aku pernah ni begini, lebih ke malu sih wkwk karna masak bareng temen tapi seruuu	Joy
cb bayangin kl sbenernya itu foto idol kpop trs di edit sm si sendernya woaksowkak	Joy
alhamdulillah kalau nanti balik lagi, panik banget tadi tapi bersyukur ja deh	Joy
oke berarti dianya panik jd jawabnya ga konsisten wkwkw	Joy
ternyata abang masih inget dirikyuu jadi pengen malu akyuu	Joy
ada jg razia yg ga upacara. pas kelas 8 pernah sekali sok sakit jd stay di kelas sm 3 preman kelas tp ketauan gt trs pas disuruh turun ke lapangan, 2 org lain jalan jongkok supaya ga keliatan (kelas w lt 2) dan w sm yg satunya lg jalan biasa trs dikira bolos buat pacaran ajg malu kawkawkawkkakawkka	Joy
kaget tapi senang aa changmin	Joy
hai kak ria aku baru selesai baca reksa arisa dan ceritanya bagus banget kak ria keren banget udah buat cerita sebagus ini makasih banyak kak dan maaf ya aku sebenernya bingung mau ngetik nya takut ada salah kata semoga kak ria bahagia dan sehat sehat terus ya kak ria	Joy
wkwk padahal kemaren gw dah siap siap nahan malu, untung gajadi	Joy
sehat selalu panjang umur aamiin	Joy
"kalau cewek udah ngeblokir/mute akun org, tapi msh ngintip akun org itu, konsepnya gimana tuh sis".. : definition of munafikun.. kangen tp malu dia bro.. haha..	Joy
nyenye gak takut wleekk wkowkowko	Joy
pas punya dowoon wonpil kaget karena baru tau ada wish dari member, pas young k "okee eod", pas sungjin "lahh,, ada dia juga wkwk"	Joy
wkwkwk inget banget sama video ini, yg namjin muji penampilan hobi terus ada juga pas video jungkook muji kalau hobi hari itu ganteng banget gak kayak biasanya, sampe malu anaknya i vote for at the 2022	Joy
kok orang-orang pada takut kecoa? padahal seru loh liat dia terbang.. Wkkwkwkwkwk	Joy
semangat bar2 tanpa takut limit	Joy
kita mungkin sekarang merasa takut, tapi nanti itulah yang membuat kita menjadi lebih kuat. cemangatttt	Joy
terkahir deh, sengaja jg baru update skrng krn waktu itu banyak bngt pikiran smpe mikir takut ga lulus jadi blm berani share, eh aku lulus ternyata bestie hahah. ini beneran terkahir.	Joy
semoga! hihi, terima kasih banyak, lisa! itu lagu bucin pokoknya wkwk, tentang cewek yang selalu mau menghabiskan waktunya sama seseorang spesial yang dia suka	Joy
astaga temennya glo ada di mana-mana. rasanya males banget gak sih buat ngelanjutin gambar-gambar lama wkakak. hmm yupi ya, dulu aku suka beli yupi ulet apa cacing ya. pokoknya yang kayak ulet itu. tapi sekarang udah gak pernah beli lagi hehe	Joy
selamat pagi, sender! kebetulan alec sesuai banget sama kriteria kamu. dia main fc nya jaehyun terus side fcnya juyeon! dia juga bukan orangnya cuek dingin sama pasangannya, justru dia itu sangat talkative dan suka diskusi banyak hal!”	Joy
jaman smp, aku sering banget nangis. ngerasa aku orang yang paling menyedihkan, punya banyak masalah. semakin tambah usia, aku baru sadar ternyata hidupku ngga ada apa apanya sama orang lain, ngga serumit orang lain. kadang suka ngakak, apalagi kalo nangisin cowo	Joy
waktu kecil suka banget ngomongi masa depan ke teman teman, eh udah gede malah suka ngomongin teman. ngakaakk	Joy
oiya mau nambahin lagi! meskipun cara anaknya ambis tapi dia anaknya ga kaku dan galak, justru cara tu orangnya rame, suka spam sticker tuyul, dan tiktok jelek memang manusia tidak sempurna maka dari itu, ketidaksempurnaan cara adalah humornya minus banget	Joy
aku gak suka yang bertele tele phi, enaknya makasih na phi! jangan bosen bosen kasih aku makanan dan kawan kawannya	Joy
done, wish me luck suka banget momen skz yang ini, lucu. selalu ketawa terus tysm!!	Joy
nunggu banget nanti malam karena mau lihat konfliknya nunggu banget nanti malem karena mau lihat siapa penulis barunya *biasanya suka muncul tuh di opening	Joy
suka korea tapi level kebodohan bucin hanya untuk diri sendiri dan gak nyinyir kesukaan orang. so, gw setuju sama ini	Joy
jadi hater nya gofar tuh enak tau wkwmwkwkw kalo kejadian ini fix gofar yang bener mereka tinggal bilang gak suka sama kelakuan nya. geser isu wkwkw biar gak malu malu banget udah belain orang skizo selama 8 bulan	Joy
ini gua ketawa banget liat komennya, lu bedain bg mana yang deket sama yang kaga. lu kata exo temenan cuman satu tahun dua tahun? kaga anjr wkwk. suka duka udh di lewatin sama", ngejokes bgtu udh biasa. lah notabenya yang baru kenal udh sokap? lol,lu pikir sendiri aja apa bedanya	Joy
udah dong! sekarang akunku aman banget, tapi kadang masih suka takut kalau ngetweet tiba tiba gak bisa kekirim. : c tapi kayaknya itumah sinyal. anyway, semangat untuk hari ini!	Joy
manajer kayanya. suka bikin planning sbnrnya walaupun sering banget dipatahkan sama keadaan, stay strong	Joy
pengen banget punya jaket varsity, eh taunya dikasih jaket keren, alhamdulillah rezeki anak sholeh.	Joy
i play both! tapi lebih suka the electric one, karena amp sempet rusak jadi udah lama gak main! (tmi: when i was in a band, i play the keyboard though.) oh dua-duanya udah gue baca! your letter tuh artnya bagus banget.	Joy
katanya dulu jeno pernah ngasih hadiah powerbank moomin ke renjun ya? kata jeno biar renjun selalu inget jeno terus pas renjun pake powerbanknya. oh terus jeno juga pernah bilang ke renjun "bisa ga sih kamu suka sama aku kaya kamu suka sama moomin? aku cemburu" wkwk lucu banget	Joy
allah kalo ngasih surprise suka banyak banget jd terkejutt bahagia ahaha	Joy
w ngerasa cringe bgt anjir dr kmrn, kayak mau ngetik kak tuh a nya suka ilang jd kk emg sama aja si.. cm kan kesannya baku banget kyak w ngetik kakak tp di singkat jd kk hehe, kocak and ngakak deh pokknya	Joy
jgn pergi anda kata ustadnya ya suka suka dialah stad wkwk	Joy
amanda, dia temen sekelas aku waktu kelas 7. dia tuh cantik banget masyaallah, baik jugaa kalo ngomong tuh anggun, bawaannya adem aja kalo ketemu dia, trus anaknya solehah + pinter, dia suka ikut2 organisasi gitu. kurang apalgi coba	Joy
done all, wish me luck aku suka banget foto hj pake topeng gini kaya pangeran gituu	Joy
ini ibuku banget, beliau suka heran kok anaknya bisa beli barang2 kpop terus masih bisa beli baju dll, sampe ngira aku jual narkoboy terus tak jelasin aku selama ini suka jual macrame baru ibuku lega	Joy
kok bisa setengah doang? waduh asik banget, kak juyeon suka lagu yang mana??	Joy
aku tau ini telat tapi welcome dear waa seneng banget dengernya kalau kamu suka maapin ini authornya lagi bingung ama cerita sendiri gegara chapter baru tokrev jadi nunggu lama doain semoga ada hidayah(?) ya anyway thank you for reading	Joy
jenius banget sihh makasihh kamu belajar darimanaa	Joy
wow hari ini rasa rajin banget. belanja ke pasar terus bikin ebi furai nge-recook resepnya ci devina hermawan. untung berhasi dan enak, jadi semua orang rumah suka.	Joy
not sender tp aku jg udh selesai baca,ini genre romance+mental health bagus banget kalo suka cerita yg ga cuma ada romance-nya tp jg bahas banyak hal tentang mental health yg banyak bahasan psikologi-nya jg. dibawa jalan2 jg krn authornya ngedeskripsiin tempatnya bagus.	Joy
ya itu binghe emangnya syp lagi kk aku gatau siapa" ya buat km, sp lg coba mutualku kalo mau kasih temen juga gk mungkin, mrk lbh suka dikasi boba daripada gambaran ku wkwk	Joy
sukailah suka, sayangilah sayang, dan cintailah cinta..maka di akhir perjalanan kau temukan kebahagiaan	Joy
wahh suka sama tanaman ya om? sama kaya ibu aku. kadang emang gitu om, kalau sama2 sibuk atau salah satunya sibuk jarang banget ketemu. kalau nanti jadi ketemu sama adiknya titip salam ya om, semangat menjalani harinya. anw, enjoy your day om	Joy
haai, sender! selamat pagi, aku mau kenalin anak aku namanya kaitlyn () yang bisa banget kamu ajak food date mcflurry hari ini loh. kalau untuk varian mcflurrynya, kaitlyn suka yang mana aja kok atau nanti kamu bisa obrolin lagi sama kath ya, sender. --	Joy
paling suka sih sama line guardiannya yg terakhir kali, seinget gue yg di versi thai guardiannya juga bilang gitu "after all, life is a merely long-term homestay" itu bener bener kayak, astaga.. mixed feelings banget pas denger itu	Joy
sekian. gue sampe detik ini masih suka feel so amazed banget sama jungwon, keren banget dah pokoknya nih anak kalo gue jabarin satu satu bisa jadi manuskrip berharga yang diperebutkan seluruh dunia.	Joy
*kumpul keluarga relative: wah uda gede banget kamu, sekarang hobinya ngapain aja? mak gua: ohh si ini suka banget baca relative: wah iya kah pantesan kacamatamu tambah tebel itu gua: hehe iya tante.. also gua: /yg dibaca manga sm fanfiction smut ngakak abissss	Joy
tapi seru juga ya bacain tweet yang kemaren kemaren feeling orang gilanya dapet banget, aku suka ngetawain nasibku sendiri	Joy
teh godhong kupu aq udah jadi satu teko gitu biasanya buat 1 hari, 3x minum.. rasanya kaya air cincau gt.. kalo yg suka manis bisa si kasih madu dll, tp aku lebih suka kasih garem dikit (sea salt aq abis jd pake himalaya) enak gt rasanya ada hint manis dari daunnya, seger!	Joy
mauuuuu!! aku dari kemaren mau mcflurry banget nder t__t tapi mau yang biasa aja yang oreo t__t aku ga terlalu suka yang varian barunya, kemanisan t__t	Joy
100 days my prince, ini wajib banget ditonton apalagi kalo suka romcom	Joy
bener banget .. aku baru suka khh sekitar 1 bulan ini dan mulai mendalami dan segi rapper dan agensi mereka but u know wait agensi aomg dan h1ghr music yang di pegang dan di kelola jaebom bener2 hebat dan di isi segudang prestasi artis nya	Joy
gue paling suka romansa sama jolly, wanginya manis tapi pas. kalo yg manis banget itu charming, soft tapi manis banget. kalo pengen gak terlalu manis bisa coba yg fantasia. kalo freshy aroma manisnya beda, gak soft gitu manisnya lebih ke nyegerin. this is my opinion.	Joy
lucu banget "kalo gak minta izin nanti ortu kamu gak suka sama aku" ngakak awkakwwka	Joy
akhir nya costum aku datang sekian lama nunggu paling suka banget blakang terbuka depan terbuka yuk yg mau bo hari ini dan mau isi slot buat malam minggu nanti langsung dm aja wajib dp!!	Joy
halo mas jnt makasih sudah mengantarkan paket kesayangan saya tapi nama saya double r	Joy
seru banget kadang suka rewatch wkwk 8.5/10	Joy
pagii!! mau ngenalin anak lama yg ak pribadi suka banget sm backstorynya krn kyk fabel xixi ini malam sm senja. dulunya mereka hewan asli, lho. tp dewi bulan dan matahari ngerestuin mereka jd manusia krn beberapa hal	Joy
yg aku suka dari idexpress ada nama kurirnya, mana cepet banget njirr	Joy
ini rame banget urang suka ge pas kr bocil wkwkw	Joy
kalian yang belum nonton, mending nonton sii, awalnya nonton ini karna d.o. tapi malah suka ke jo in sung nya juga) plot twist nya bikin nangis banget, apalagi scene ini	Joy
fess ada yg suka minuman non coffee apa aja dan pake susu almond? biasanya minumannya apa dan beli dimana? kmrn aku beli latte sbux pake susu almond, suka banget, tapi mau nyari yg non coffee	Joy
banyak2 baca dan latihan ngerjain soal, tapi gue dulu suka kimia karena ibuknya baik, sabar dan enak banget ngajarnya, guru favorit guee pas sma wkwkk	Joy
jangan gitu nder, gua juga suka keluar tengah malem terus foto kembang itu, bagus banget soalnya pas liat wkwk	Joy
terima kasih sudah belii semoga suka dan berguna dan membawa berkah yaa	Joy
