Tweet	Label
tulisan yg luar biasa, anak sy cewe msh 6 bulan. ga bayangin besok udh usia 18 udh bisa ngurusin dirinya sendiri seperti mbak anin. pasti rasanya sedih dan bangga bercampur aduk ya	Sad
paling sedih, waktu ortu udah kehilangan masa jaya wkwkw. dulu bisa kali tiap hari order makanann entah mcd/phd/kfc dll, sekarang kalo mau order nunggu menang giveaway, itu pun ada batasan belinya karna harus hemat. sedih banget sih, tapi ya yang namanya dunia pasti muter	Sad
iya ya udah cocok huhu sedih sih tapi gapapaa :3	Sad
ngga nder, kyk nya gara2 quarantine deh. soalnya dulu aku klo maju santai bgt, ngga nervous, ngga tremor bagus2 aja. trs skrg jd klo mau maju tuh masih enjoy aja, tp waktu udh mulai ngomong buyar semua. jd tremor, kata2 yg udh disiapin ilang semua gtu deh jd sedih	Sad
sedih bgt ya denise ga balik lagi ke sn	Sad
huhu emang pendek bngt ya,, klo ga buka ig kadang tuh notif live gamasuk suka sedih:(	Sad
ih sedih beneran ini mah kok tega	Sad
sedih blm dikabarin sama ayangk	Sad
sedih kali wak	Sad
:( sedih, knp bub aku	Sad
kita kecewa sama harapan yang kita buat sendiri.	Sad
barusan nonton ini, sedih ngeliat il-rak jadinya dia beneran anaknya si ha so itu? atau salah sangka doang?	Sad
duh.. gimana ya buka pola pikir orang-orang kayak gini.. sedih aja ngebacanya..	Sad
mau sedih,tapi..	Sad
langit menjatuhkan bulir-bulir yang sedih, yang sedikit, yang sakit, yang tak sungguh-sungguh menghapus dosa, apalagi kenangan.	Sad
bahagia adalah kecewa yang sudah lewat..:)	Sad
kok gw sedih ya? gw nyesel, knp gw ngga kenal bw nya pas dulu² aja sih, pas pertama mereka buat series, yg katanya tuh masih adem ayem aja rasanya, knp gw harus ngrasain di moment sekarang sih, yg isinya tuh cuma war³ terosssss, jujur aja gw emng masih awam banget kenal bw-	Sad
bimbim lagi sedih, bongan	Sad
hp aku rusak sksk sedih	Sad
sepi banget rasanya wkwk	Sad
gila.. lockey kalian stay strong ya ga kebayang klo ada member yg keluar kalo ada berita member kluar, entah dari grup manapun, jadi ikutan sedih smoga trejo aman2 sampe kedepannya	Sad
kecewa i guess ?	Sad
elanga jan sedih:(	Sad
sedih td malem mimpinya jeleek kali sampe aku kebangun tengah malem nangiss deress, trs aku tahajud baca doa blabla, trs mimpi jelek lg sampe dalam mimpi itu aku capeek kali baca ayat kursi 3 qul tapi setannya ga pigi2 anjir	Sad
paling sedih bila tengok gambar class diaorg.. meja diaorg semua full bunga gambar ape semua then student yang selamat sampai sekarang diaorg trauma dengan tragedy tuh	Sad
makanya yuyur agak kecewa biasanya mhy pinter bikin baju bozz	Sad
sedih ;(	Sad
gw yg udah nonton kim sabu berulang kali apa kabar? yg ada nonton di net bikin gak nyaman, yg harusnya gw udah terbiasa nonton adegan di meja operasi malah diginiin sumpah kecewa. dr romantic tayang di net beda rasa, feelnya jdi gak sedapet kyk pas nonton di netflix	Sad
barusan liat trend denise katanya keluar dari sn, ya ampun sedih banget baru bangun baca ginian	Sad
ga tau knp vibe pagi ini sedih pol	Sad
sch! sedih banget mingdep ptm 50% huhu, mnaa aku skola tuu gapunya temen dekett gituu, apalagii kloo 50% gnii hh sedihnyah ads: join komunitas mahasiswa "schcampus" di telegram dan discord!	Sad
sedih bgt.	Sad
food is more than it™s fat calorie counts duuh sedih banget tiap bawa pulang cake/pastry yg riset, cari bahan, bikinnya berjam2 cuma buat dikomentarin aduh ini lemak semua ya?	Sad
denisee huhu pagi pagi sedih, liat polaroidnya jd kangen jaman who dis sama got that boom	Sad
sedih betul jadi penyokong manu pagi ni	Sad
skrg masih gitu ga ka? sedih bgt	Sad
sedih, tangan ayang buntung	Sad
huhu sedih banget :( mana lagi on :(	Sad
ko masi sepi ya..	Sad
sedih bgt bgt ah bias gw!! denise	Sad
kalo anggaran tiap bulan ya bangkrut, ya kalo lagi butuh aja dong..masa teroris pake musim kadang muncul nanti sepi nanti muncul lagi, kalo teroris ada ya terus dong aksinya sekalian sekarang lagi ada covid-19 pas pemerintah sibuk, ternyata terorisnya libur kalo pemerintah sibuk	Sad
ko sedih	Sad
krna kecantikan luar biazaahh maka kmu jd foto model, di foto ini konsepnya mikirin "kenapa ya mas crush malah jadian sama temenku" jd sedih bgt	Sad
anjir sedih udah deh ini mah sn udh berasa ga lengkap lagi	Sad
kecewa, broken, membuang sedih, membuang masalah, paling parah si pingin move on.	Sad
itu serius mba denise keluar?? sedih banget tolong walaupun w bukan fansnya ss tapi gue ikut sedih	Sad
masih sepi gasih kok belum ada ysd yg lewat	Sad
dulu di medsos saya baca, banyak yg komen psi itu dipelesetkan dng kepanjangan partai sampah indonesia.dan saya sangat sedih mendengarnya.tapi sekarang saya baru mulai mempercayai akan hal itu..terlebih sekarang setelah mengetahui kwalitas pimpinannya spt ini	Sad
mau dong mutualan beb.. akun baru netes masih sepi bgt :(	Sad
sedih sumpah yang bikin gue bertahan nge stan secret number selama ini cuma denise, sebenernya dari awal 2 member baru masuk udah punya firasat kalo denise keluar sih, tbh aku masih gabisa nerima kedatangan 2 member baru itu. thankyou denise, thankyou secret number and goodbye.	Sad
happy birthday tapi sedih season ni maybe tiada hadiah silverware with club epl sudah sah jauh ketinggalan. ucl je lah tinggal, itupun kalau mampu.	Sad
saya sempat punya hari di mana pada hari itu saya sedih karena kecewa. kemudian hari ini saya bahagia, kutertawakan hari itu.	Sad
gajian aja belum, udah ada yang ngomong "nanti kalau gajian pinjem uang yah", sedih kieu euy	Sad
yg joonyong sedih bgtt "cibee kajaa"	Sad
dear! hi aku umur 19 punya sepupu cewe umur 22 nahh dia mau nikah trus dikira mua nya aku yg mau nikah, si sodaraku ini bilang intinya mukanya borosan aku, ada ngga sih skincare yg gabikin muka boros, sedih banget dikatain gitu :(	Sad
ini ga pamer pls gue beneran sedih lmao	Sad
sorry to sayy, kbe harus takedown jujur sedih bgt tp mau gmn lg teh rasanya tuh aduh sekalian jg nanti ak mw debutin kisah baru mungkin ini kbe mau reborn tp ceritanya berubah 360° lah pokoknya jd lebih ringan alurnya aduh sorry bgt dan tungguin cerita selanjutnya yaa	Sad
tadi waktu mau berangkat ke sekolah, kan harus salim dulu kan sama ortu? trs tadi mau salim ke ayah, tapi katanya "udah sana berangkat aja" jadinya cuma salim ke mama, sumpah kayak?? kenapa susah bgt tinggal julurin tangan doang??tadi diperjalanan mikir keras sambil nahan tangis	Sad
masih inget pas sn di vlive, soodam prnh kelepasan sebut soal denise dita mengiyakan. lalu suasana jadi hening dan seketika ganti topik. aku yakin kakak2nya di sn pasti sedih dg kepergian denise. mungkin di balik layar mereka tetap berhubungan baik meski sudah tdk bersama lagi	Sad
sedih mau cd.	Sad
kadang gue sedih kenapa jd orang yg kalau ada apa2 diampet dewe, kan jd mumet dewe	Sad
terkadang rasa kecewa yang mendalam itu disebabkan oleh harapan kita yang terlalu tinggi terhadap sesuatu	Sad
ayang w kemanaasiee sepi bgtt .mingyu	Sad
enakan yg goreng atau kuah siih? kemarin beli yg goreng kaya gada pedes-pedesnya jd kecewa	Sad
halo siang min kok ga bisa pesen tiket "ku kira kau rumah" di gojek dengan alasan kota saya tidak ada di situ ya, kecewa bgtt :(	Sad
sedih,, dahla yen pun mahal ibarat beli usd	Sad
gue sedih bgt kaya huhuu kisah mereka mulus sekali t__t mana relate banget sama lirik di samping	Sad
ore sedih, ore mau punya chingu la	Sad
sedih banget rasanya aku, hatiku rasanya kretek kretek, rasanya gimana yah di crush-in seseorang yg seperti jeon jungkook?? jeles banget iya, tapi ya udahlah, mau gimana lagi. semoga aku dapet jodoh yg kayak jungkook	Sad
heleh padahl di hati terdalam kecewa luarbiasa	Sad
ekspektasi berbanding lurus dengan rasa kecewa.	Sad
pdhal w ga stan secret number, tp kok ikut sedih denger denise keluar	Sad
dikit bangey baru juga beli belum sebulan udah mau habis sedih banget agak mahal juga tapi cocok sih lumayan nyobak yg wardah gk cocok soalnya di aku	Sad
lupa banget caranya nangis.. kadang biar nangis gw pancing pake nonton film sedih ttp aja susah.. gmn ini ya takut sistem air mata udh ga bereproduksi lg	Sad
mau dong mutualan.. akun baru netes masih sepi bgt :(	Sad
kecewa, ditambah malu2in bisa ketahan smpe adu penalti dri team championship padahal 3/4 pemain inti yg main	Sad
sedih aku tuh melihatnya	Sad
baik, pake kata tolong, dan bersedia nungguin. sedih banget	Sad
mampir yuk yang lagi nyari bacaan angst. dijamin nangis karena sedih banget	Sad
sedih banget :(	Sad
masi inget bget pas nobar ini sekelas, aku lagi sakit mens/sumilangeun,, film ni sedih sangat lgi nahan sakit perut pun ttp nangisin film.	Sad
'kecewa paling mendalam itu ketika dalam hati cuma bisa bilang "oh yaudah cukup tau aja'.	Sad
sedih :(	Sad
lagi nulis surat (karna dia ulang tahun) buat temen yg temenan udh dari kelas 1 smp. sedih banget huhuut_t ga nyangka temenan dari msh bego sampe sekarang bego juga sih, mksdnya udah lama gitu, dari yg gatau apa apa sampe yg skrg kita udh harus nentuin buat masa depan..	Sad
ya allah aku salfok tempatku pulang gini aja aku sedih. kayari kayanya sudah tau rumahnya ya	Sad
dulu tiap ngerasa ga nyaman (sedih, takut, kesel) selalu mencari pengkaburan	Sad
sedih mat,5 season takda cup	Sad
maybe sedih? tapi ya mau gimana lagi. kalau dipikir pikir itu bukan hak kita lagi. mau pc nya di gimanain pun tetep bukan hak kita lagi. cuz kita kan udah jual barang tersebut ke dia, dan dia udah bayar barangnya. so barang tsb udah sepenuhnya jadi milik dia	Sad
sedih banget pls..	Sad
pagi ini lagi pengen nangis. terus bingung mikir soundtrack sedih apa yang bagus gitu buat nemenin gua nangis. eh ujung-ujungnya malah nonton ulang ending snowdrop dan gua berakhir nggak bisa berhenti nangis sekarang :' definisi dari menyakiti diri sendiri nih emang	Sad
bangun tidur tiba2 sedih	Sad
sedih bangett ajjiirr tp happy ending sih	Sad
sedih si aku, kan malem hpnya dah disita lagi, dahal sedihnya + overthinking nya malem, terus gimana	Sad
bestie gue mau nikahh gatau kok rasanya sedih ya	Sad
'jebal kajja' sedih banget pas dia ngomong kek gitu	Sad
sedih jg y kalo mau terang2an bucinin j bisanya di priv.	Sad
kadang kadang kita yang selalu buat diri kita kecewa sebab selalu overthinking, nak kata overthinking dah macam drama berepisod yg tak berpenghujungg : cuba tanya tuan badan yang di sana nun dia mesti fikir lain :)	Sad
mjb kak, coba smbil dengerin lagu yg mellow sedih gtu	Sad
gemini emang seburuk itu kah? jadi sedih.	Sad
loh aq aja bisa nangis lagi pas scene ini. nyampe bngt. selama ada irvan sakit sampe meninggoy dan full jessy nangis spy nyampe sedihnya ke pononton. tapj aq kok ga bisa ikutan sedih. cuma pas andin sesengukan di makam itu aq sempet ikutan sedih.	Sad
gua lebih sedih ngeliat ini drpd emyu kalah. asli	Sad
sedih sihh, cuma gmna.	Sad
sama kak gw juga dari semalem sampe kebangun pagi² buta tuh karena itu, mikirin komentar² orang² itu, pada jahat² banget tau ga komenya, ada juga yg ngomongin win gw. sedih bgt gw asli, dari tadi aja rasanya badmood bgtt anjirr	Sad
heran seegois itu jadi manusia. datang menjalin karna pas lagi sepi, meninggalkan semua karna bosan dan mulai tak sehati. menjatuhkan karena terasa terlalu baik dihati.	Sad
wkwk gua sedih bgt	Sad
hari ini gak bisa mikir jernih bawaannya sedih :') thankyou denise you're my favorite maknae	Sad
ada yang mata nya sembab begadang sembari nahan tangis	Sad
bener, ini pikiran suka banget mikirin hal yg bikin sedih	Sad
aku sedih	Sad
sedih nya statement ni	Sad
ga punya ayang, sedih jadi fans man utd, sedih sedih²	Sad
pagi-pagi sedih lihat berita-berita sedih jadi sedih kan	Sad
mu adalah aku yg sedang tak tau arah, sedih	Sad
sedih bgt aaaaa	Sad
capek bgt packing barang" mna bnyk debu. tpi sedih krna bnyk knangan sih walopun cmn setahun tpi itu rmh udh bnyk aktivitas kita lakuin di situ	Sad
kayaknya gue emang harus beneren kudu dengerin si zeco buat kali ini deh wkwk. sedih juga deh gue kalo gini-gini	Sad
bneran dia fix keluar? aa sedih	Sad
hwaa denisee!! sedih sih, tapi yg terbaik buat denise dan semoga sukses untuk kedepannya ya. kamu sangat berbakat denise	Sad
kangen dan sedih+overthinking wkwk. apalagi kalo baca komen2 di buku lama	Sad
welcome back denise sedih bgt baca pengumuman dr kamu pagi ini, apalagi liat insta story km yg foto sm member but, walaupun kalian terpisah sekarang, aku akan tetap selalu dukung kalian.	Sad
butuh season 2 pokoknyaa,, khusus yang kkakkung couple harus adaa soalnya sedih momennya cuman dikit dan sebentar bangett. dan moga yesung oppa cepet-cepet dapet pasangan di real life nya, sudah waktunya menikah oppa. kami menunggu undangannya	Sad
tiba2 sedih terus nangis	Sad
udah sedih semalem, skrng denger denise keluar akwihfiaia makin sedih	Sad
bukan lockey tapi sedih banget denger berita denise btw kok bisa kontrakny beda² per orang	Sad
guys, crush sender jadi sering reply sw sender..ini sender kudu seneng karna di reply trus, atau sedih kayanya dia nganggep sender sebagai temen doang..btw kita udh hampir ga chatan selama sebulan trus dia tbtb sering reply sw sender gtu	Sad
subuh" gini udah galau dan kecewa	Sad
thanks denise udah menghiasi . akan selalu kami ingat sebagai mm, our super main vocal. kerandoman denise, keceriaan denise, thank you for all. sumpah sedih banget denise out dari sn, nggak tau alasannya apa kok out. tapi mau gimana pun, ttp dukung sn denise	Sad
sumpah sedih bgt ini	Sad
jadi gak mood buka twitter bawaannya jadi sedih	Sad
ikutan sedih	Sad
benerbener sedih pagii yg harusnya bahagiaa karena keluargasuami tp dibuat ancur dijam 6 pagi gini..salah keluar rumah di pagihari	Sad
sedih mart mu takde piala musim ni	Sad
sedih doi belum ngucapin hhuhu	Sad
aku dari minggu lalu pengen ke pantai and tempat yang dingin dingin gitu kaya bukit tapi gak kesampaian	Sad
hah..gue sedih bgt ..	Sad
jd rayyan positif guys, sbg tante yg lemah ini gbs bgt denger berita keponakannya sakit hh sedih bgt gbs bantu nemenin anaknya blm bangun jd blm dikasi tau aa gatega	Sad
sedih bggt	Sad
ya allah.. :(( turut sedih juga soalnya dia temen monday	Sad
terkadang disitu sya merasa sedih	Sad
sorot matanya tidak bersinar seperti yang dulu , ini terlihat sedih ya	Sad
kalo tae sampe nge post ulang foto yg diledekin seokjin, i get it tae kenapa itu sedih banget buat kamu:((	Sad
guye ak lagi sedih bgt, kucing aku satu meninggal	Sad
kalau udah drop gini baru terasa. sepi, hampa, dan ga guna. :')	Sad
bangun jam 5 tadi krn mimpinya sedih. barusan tidur lagi 15 menit mimpinya malah lanjut. another day of waking up with a heavy heart. ga enak	Sad
huhu pirii kmu hebatt kerenn kerja bagus untuk mv nyaa jaga kesehatan yaa pirii sedih bgt ah gpunya akun twt luu:(	Sad
kaak makasih banyak , yaampun denise sedih banget	Sad
gak tau tp dengernya sedih bgtt	Sad
ooh iya ituu. kalo baca dari spoiler, kayanya sih iya. sedih banget, cuma dia yang beneran peduli sama ruby. :((	Sad
mauu banget kakk, dari awal nge stan bangtan belum kebeli album, merch, army bomb,, sedih bangett	Sad
pas mark live ig kemaren ada yang nanya ada live koreografi g.. lagu mark tuh sedih masa lu nyuruh mark nyanyi sambil ngedance yang bener aja	Sad
nyesek dipendem, kangen dipendem, cemburu juga dipendem, kecewa dipendem, bahkan nangis juga dipendem..sampe sakit dada :')	Sad
sedih melulu nie	Sad
non txt sedih bgt denise ga lanjut di sn :( padahal nungguin bgt dan jujur aja member yg baru kurang sreg gitu di gue tapi ga hate deh tetep dukung, semangat denise dan secret number &lt;3	Sad
tl gue sepi amat dah :(	Sad
sedih, liat kamu bisa lebih bahagia dengan orang lain..	Sad
sedih euy, sedekade yang lalu fans emyu berani nyindir semua rival rivalnya. fans emyu sekarang cuma berani nyindir arsenal doang, karna tau diri.	Sad
pagi2 udh dibikin sedih aja sama dennise	Sad
3bln setelah nikah ok aja mau dibilang apapun,tp makin kesini bahasa nya benerbener tidak buat enak dan stress sendiri sampe mikir mau kurus dengan cepat tp tidak mungkin,semua itu butuh proses untuk sehat jg.. sedih bangett	Sad
denise gw sedih	Sad
gue masih sedih udh difb base rh tpi w g bisa ngirim arghh. beneran saya lebih memilih untuk gpp keunfoll sendiri driada harus cari folls diakun ini akun teraman	Sad
aku sedih bet	Sad
anjrit gue lagi sedih baca ini malah gajadi sedih	Sad
sedih w pake mati segala	Sad
mantap ah sedih kucing mati pun aku kerja lagi. hamba sistem nampaknya.	Sad
ahaha sedih banget tau gakk, mau sampe kapan gini terus	Sad
"aku adalah seseorang yang bodoh dalam hal menyerah" - naruto uzumaki	Sad
kadang, ngerasa sebel sama diri sendiri tuh lebih ke sifat kekanakan sama too easy to explode alias emosi meledak2. yah, annoying.	Sad
aura :(( gapapa kalo kamu nangis dan bikin kamu bisa ngeluarin emosi yang kamu rasain. tapi jangan lupa untuk tetap tersenyum yaa besoknya. gapapa nangis sebanyak2nya kalo itu emang bikin kamu lbh baik walaupun sedikit :)	Sad
sedih sih gue takut makin bego	Sad
. . bagaimana? sudah sadar betapa lucunya kamu yang pernah bodoh untuk seseorang yang bahkan tak pernah menganggapmu? . jika sudah mari tertawa bersama, ngetawain perjuangan yang sia-sia. serta harapan fiktif dengan luka yang nyata. . .	Sad
ngga tau kenapa, saya bodoh bgt dalam hal mengingat bisa bisanya saya melupakan ulang tahun bestie saya padahal dari jauh hari ingat, pas hari h lupa. jangankan dia, ultah mami saya sendiri aja bisa lupa pas hari h. ada cara ngga sih buat jadi orang yg ngga lupaan? capek.	Sad
gagal menjaga emosi di kata terakhir	Sad
ini tadi w beres2, w kagak tau kalo ada plastik yg digantungin di kursi meja makan itu isinya rambutan masih kecil2 tinggal dikit w kira kulitnya doang. jadi ya w buang aja. maklum gaada yg beres2 kalo gak pas w libur. dimarah dong sampe marah banget. ya maap w rabun.	Sad
kalau bisa aku ingin mengulang waktu di tahun 2017, benci dengan keadaan sekarang. terjebak diantara situasi yang membuat harus berfikir banyak, hanya membuat tangisan di setiap harinya. apakah bisa memutar waktu kembali ?	Sad
pernah ga si kalian nyakitin diri sendiri biar ga marah hehe	Sad
kadang benci sama diri sendiri yang lemah banget dikit2 sakit dikit2 sakit bikin repot semua orang	Sad
bukan benci. lebih tepatnya kecewa. kemarin sih engga, sekarang iya, hari esok ya engga tau. tapi biasanya kecewa itu kebawa sampai kapanpun sih. jadi ya silahkan bawa semua barang-barang mu, ambil kembali sisa sisa kehadiran mu, agar yang tersisa hanyalah kisah mu saja.	Sad
adik ajak jogging. pastu aku mimpi aku dh jogging dengan dia. aci la tu hahahahaha bodoh sekarang	Sad
aku gapaham kondisimu waktu km nyari aku buat bincang/ngobrol kaya biasanya itu kaya apa, dan bego nya aku malah ceng" in gabut/kasian. maaf banget.. aku gatau km bakal semarah ini, maaf banget beneran aku gada maksud buat gitu aku cuma becanda kek biasanya gitu,	Sad
aku janji perbaikin diri demi kamu, tapi maaf yaa kalo buat jaga diri aku gabisaa, aku benci diri aku sendiri	Sad
hehehe..kalau aku kasian ke diri sendiri karena kelemahan dan kekurangan-kekurangan yg aku punya jujur aja aku membenci hal itu, aku benci kelemahan dan kekurangan-kekuranganku banyak hal-hal yg gk bisa kulakukan karena hal itu doakan aku semoga bisa jadi lebih baik	Sad
karna saya bego	Sad
tapi cuy gue malah ke trigger lagi pikiran yg bikin sebel sama diri sendiri haha. ya emang si belom waktunya. cuma sebenernya gue tau, gue bisa banget kek gitu. cuma tiap mau melangkah, ada aja hambatannya. gemes aja gitu. kek manusia bodoh bat gue apus ig dulu fix!	Sad
emg saya ateis? saya kan pemuja fol ges. coba jelasin secara rinci ateis yg ga abal2 itu gimana kalo kamu emg pakar ateis, kalo kamu gabisa jawab pasti kamu bakal ngatain saya cewe bego kayak tadi:(	Sad
aku liat hi bye mama baru prison play book. baru eps 1 uda mewek saking kebawa emosi nya drama	Sad
mana struknya udah dibuang lagi.. bego banget gueh	Sad
awalnya w sgt kesal dgn nj tp lama lama mlh kasian	Sad
klo inget "gua bego bgt ya jadi cwe " kadang sampe pgn nangis	Sad
terlihat meyakinkan namun menyakitkan . suatu saat kau akan mengingatku, entah sebagai orang bodoh yang berhasil kau tipu, atau sebagai orang baik yang kau sia sia kan.	Sad
capek ihh, pengen marah bingung sama siapa :(	Sad
banget, kalo gua slr dan cuma bisa bales seadanya dan cp gua marah ato bete wajar sih, itu gua ngerasa bersalah.	Sad
maaf ya gais aku bodoh	Sad
masa pagi dah nangis. benci bgt sma hati ku ini lemah	Sad
gw terlalu kepo,seharusnya gw gk tau jadi tau tapi mau gmn lagi pas tau rasanya benci banget sama dia tapi di satu sisi gw kasian harus gmn juga gtw jadi ini hanya rasa kasian sj	Sad
sayang nya gue kalo bucin ya mau secakep apapun cowo lain tetep liatnya elo hahah sedih bgt jd cewe ye, knp bucin tolol semua	Sad
terlihat meyakinkan namun menyakitkan suatu sat kau akan mengingat ku entah sbg org bodoh yg berhasil engkau tipu atau sbg org baik yg kau sia2kan	Sad
gmn ya. rasanya hidup gue g bergairah. gue tinggal dgn org yg gue gkd rasa tapi gue menggantungkan ekonomi sama dia meski dia pas2an. dan org yg gue suka d rp bokek, trs bego dan penghianat. ntah rasa gue masih ada apa gk. gue juga g berharap ketemu yg lebih menarik. g mungkin	Sad
sumpah kalo inget kayak kok gua bego dah, cuma muah doang sekian detik. skrg gua menyesli itu karna mantan gua makin cakep anj	Sad
yang namanya terlanjur sayang itu ribet loh. mau cuek gak bisa, mau marah gak bisa. bisanya cuma diem. diem-diem nyesek diem-diem nangis.	Sad
dipaksa untuk mengerti perasaan emosi dirumah, sedangkan tidak sebaliknya this its not fair	Sad
knp gue bego bgt si	Sad
ah gak ngerti ama aturan kerumunan, kena sanksi ada yg cuman denda 500rb, ada yg kena 5jt, ada yg 20 jt plus penjara 4 bulan..ah sudahlah capek ama yg beginian. maafkan saya yg bodoh dan dungu ini.	Sad
sedih karena dibilang tolol sama ayank.	Sad
matimatian berusaha sayang sm diri sndiri malah d buat benci sm diri sndiri lg cm krn perkataan orang.	Sad
hi , gatau ya pagi-pagi gini ada yg mau baca keluhanku (masih pagi udh ngeluh ya). jujur aja aku capek banget 5 hari terakhir, rumah kacau banget gr2 mama aku tiba2 marah dan ngambek ga jelas ke aku sm papa. dia ga mau masak di rumah, pisah kamar, dll. (cont..)	Sad
dan nangis lgi pass prilly marah ke mama papanya, ngeluapin semuanya, aku nangis lgi, yg di kehidupan prilly itu semua related	Sad
ada beberapa hal yg patut kita berikan dan tidak, tapi saya kita kadang terlalu bodoh untuk memberikan apa yg kita punya dengan orang yg bahkan kita tidak tahu apakah dia akan menetap atau pergi,	Sad
kayanya gusti allah marah sama aku:"(	Sad
fasenya gini: tiba-tiba mood melow-nangis-pengen marah tapi gak bisa-grutu-ntr pura pura biasa aja-ntr akhirnya pengen ngomong terus sampe cape -baru nti biasa lagi	Sad
satu hal yang saya benci; terlambat menyayangi seseorang.	Sad
nemenin adekku main genshin di ps, dia nyeritain soal gamenya panjang lebar pake bahasa inggris tapi aku cuma "ohh" "hahah" "iyakah?" gangerti soalnya anjir berasa bodoh level akhir	Sad
aku benci ketika nangis saat bersama temanku	Sad
jangan marah padanya jika dia tidak lagi peduli. tapi marahlah pada diri sendiri sebab ketika dia peduli, kamu tidak pernah menghargai.	Sad
ayam mahal, minyak masak mahal, bahan mentah mahal. nak naik harga banyak kang customer marah. serba salah dibuatnya. tak tahulah sampai bila nak terus bertahan. ada tak peniaga f& b yang rasa macam ni jugak?	Sad
terlihat meyakinkan namun menyakitkan suatu saat kau akan mengingatku, entah sebagai orang bodoh yang berhasil kau tipu,atau sebagai orang baik yang kau sia sia kan.	Sad
aku terlalu sayang kamu, juga terlalu bodoh untuk memahami; semua hanya permainanmu.	Sad
terkadang aku bisa marah, bingung, sedih dan ceria tak kenal hari dan waktu. aku sadar itu dan aku menyesuaikan. mungkin yang paling sering terlihat ketika aku berada di kerumunan banyak orang adalah warna-warni (ceria). tapi sebenarnya aku memupuk warna hitam, putih dan abu.	Sad
anjing nih eps 3 sedih banget bangsat gue nangis ampe idung mampet	Sad
part si kala tantrum emang kerasa bgt emosi nya, dr situ saya sudh mulai mewek	Sad
micellar water malah mau buat bersihin kutek tolol bgt mikir ap km otakku yg kcil	Sad
luka pling berat dan bikin trauma banget,benci banget tp kek ya udh,,udh terlanjur dan udh terjdi pengen putar waktu mending gk kenal dia dari awal,tp semua udh terjdi yah	Sad
sedih :(( tapi gapapa setidaknya masih bisa ngabarin fans, jadi ya ga khawatir banget karena ditinggal ilang	Sad
mana banyak adkel alias malu bgt :(	Sad
:(( kemarin takut serok, sekalinya 3 hari berturut-turum ijo terus. sedih	Sad
habis itu dia nge chat aku gt lohh habis nge chat yaa gitu jadi deket deket. beberapa kali tuh dia ngasih cokelat sama susu strawberry kalau gak salah. trs aku sama dia disekolah gak pernah nyapa kadang eye contact doang soalnya dua duanya malu gitu kan, agak sedih sih	Sad
aku kok merasa ada difase maj up apapun malu ya sekarang :((	Sad
dan pada akhirnya lu menjadi bingung sama perasaan lu, sama pola pikir lu, terlalu takut untuk maju. termenung dalam diam, overthinking tiap malam, masuk dunia virtual dan menjadi nyaman, aman, tentram. gak mau keluar, mau tetap di sana bersama orang-orang yg bisa ngertiin lu.	Sad
dia baik , dia tanggung jawab , dia perhatian , dia pengganti sosok papah,dia mengerti aku , orang tuanya sayang anggap aku seperti anaknya , dia tidak membiarkan ak sedih , selalu khawatir kalo aku kenapa napa.. and now , i lost him forever	Sad
saat tetangga muslim meninggal meski kelakuannya srg jd omongan, bertaburanlah doa di wag,tp saat tetangga non muslim yg jarang berkonflik,hanya ucapan turut berduka yg terucap.apakah mereka takut atau tidak mau mendoakan?padahal allah sebaik baik pengampun dosa. astaghfirullah.	Sad
hahaha iya nih malu malah gak bawa jeans lagi :')	Sad
malu sama oc sendiri pengen sih kykny juga lebih santuy drpd fandom police tapi gak kesampean, sedihhh	Sad
mager membaca,malu sendiri	Sad
saya pernah resign, dan memutuskan untuk berbisnis, setelah saya resign, saya tetap bangun pagi dan pakai kemeja, trus nongkrong kerja di cafe sampai sore, agar tetap terlihat bekerja semua itu saya lakukan agar ibu dan bapak saya tidak khawatir dengan keadaan saya .. cukup menyedihkan	Sad
gue tuh emg suka gimik, suka bercanda, tp kalo gue lg serius ya tolong ikutin serius lah ky pls baca situasi juga, masa krn gue suka bercanda lu jd suka hidungmu suka, dari ujung rambutmu sampai ujung kakimu semuanya aku suka, malu 3x ku tapi mau, sedih	Sad
gada yg aneh2 kok kecuali satu emot lope lope dr masa lalu. gausa takut ak diembat cowo lain, ak tetap setia crushin km meski harus terluka melihat u bahagia	Sad
somehow agak ragu kalau dibilang yg dicari 'talent' karena pada dasarnya yg diliat ada dua = visual sama talent tapi wajar sih namanya jg showbiz. indo aja begitu, gimana korea.. cukup menyedihkan	Sad
pernah juga gw ke sekolah pake kutek pink mana dateng telat wkwkw ya ampun malu bgt udah telat mana jelas2 ngelanggar aturan sekolah yaudah terpaksa dihapus ;(	Sad
memang tida tau malu manusia satu ini:")) mau marah tapi gk bisa	Sad
no jgn gini ku malu bbt sm masa lalu ku sedih soalnya kalau diinget	Sad
terus pas lagi isi air gak sengaja tumpah kena kabel reflek aku teriak biar dia cepat ambil kabelnya biar nda makin banyak kena air, tapi kenapa aku yg kena marah padahal aku reflek teriak karna kaget	Sad
gpp mba, kaget aja padahal saya juga belain mba nya :') sedikit kecewa ja	Sad
bahkan jika itu palsu terimakasih telah membuatku merasa penting :)	Sad
bisa ga si kalo bimbingan tu gausa digabung ama bokap" s2 s3 gue kan jd jiper, malu bgt kalo ngang ngong ngang ngong keliatan begonya :(	Sad
biasanya kl telat masuk sk disemprot sm gurunya, jd malu	Sad
