Tweet	Label
emang bangsat tuh yang bancaan duit rakyat. semoga azab perih menimpamu maszsehhhhh	Anger
otak mesum ya kayak gini nih. tolol	Anger
prettytitit pencitraan lo udah sampai kelangit 7 pemprov lo kekurangan dana pajak lo hilangkan itukan aneh ,gua gak tau itu namanya dungu atau bodoh dua"nya julukan kamu!!	Anger
lebih baik gua marah dari pada benci! kalo udah benci ga bakal mau kenal lagi	Anger
electro batman emang bangsat sih	Anger
pagi2 udah dibuat emosyennnn gangerti pikirannya apa posting2 foto cewe mau marah emang yaa nyokap udah gaada tapi mau ga marah jujur pengen marah jujur jadi ga mood hari ini	Anger
blm di tuduh pki da marah lu drun.	Anger
benci bnget soalnya kepikiran bagian si kawan mninggoy abjingkkkk	Anger
si bego nyalain lilin semaleman alhasil bangun bangun dah habis	Anger
eh anjing emg baim mana baim tu rada tau ga lo? bangsat emg lu sibuk / gabut gak? menyebut oknum2 untuk digibahin (iya yg di gibahin ga cuma 1) ya allah wkwkw mbabung lu frik	Anger
masih pagi makannya begini. pdhl baru beres sikat gigi. perut jd kembung krn minum air hampr 500ml. klo diingat - ingat kmrin g mkn berat samsek. pagi mkn roti, diskul mkn kue sm puding. pulsek.. ga ada, cm tidur. stress bgt menguras emosi. tidur tp kek tdk tidur	Anger
ramah tamah rajin marah tak mau mengalah	Anger
harusnya udah ketebak bakalan banyak kek gini.. tapi tetep aja emosi bacanya..	Anger
entah harus bersyukur karena dikasi tips atau emosi karena secara tidak langsung tertampar kenyataan	Anger
bego emang nggak bisa apa apa lu zar cuman beban doang	Anger
keluarga besar aku, jgn risau sbb korg termakan hasutan puki lahanat adik-beradik aku.kecuali bapak si murni. kau hina si syahirah ni gile,makan gelojoh,hitam,buruk. anak kau pon gile lah bodoh lagi teruk dari syahirah.anak aku lyn baik je anak kau siall!!- ayah suratman	Anger
terserah kalian lah..apapun kata kalian pasti dibenarkan oleh yg bodoh..	Anger
apaan ini trending nft.. jijik bgt kalo mau abisin uang di hal yang gak membahayakan bumi bisa gak si tolol	Anger
gua benci sabtu	Anger
two twts rj ni, bikin emosi,, mmpir kuy	Anger
kecewa w bangsat	Anger
halah tolol, ngang ngeng ngong ngilang juga lo	Anger
udah lah lu tuh bodoh jadi mereka ngira lu nyogok gitu aja	Anger
knp ya hati ini sangat marah ketika pak jokowi d fitnah ,,	Anger
gamau emosi tahan tahan	Anger
anjing babi bangsat abang gw kecelakaan pelakunya kabur setan	Anger
lu tuh udah bodoh,pendek,ngga pinter, ngga bisa apa apa,cuman beban doang,hidup lagi haha masih mau hidup lu zar ??	Anger
dah mulai mentalbreakdance~ lg kemarin menjauh sbntar krn ga pgn bocil kena vibe negatifku, emosi bgt smpe banting pintu kmr mandi, mandi siram kepala smbil nanges, keluar kmr mandi dah mendinganlah	Anger
pakai rasa bukan pakai logika tolol cara berpikirnya. ngajio seng jeru ojo mung neng you tube	Anger
noo waayy abang aku no no pacaran dulu nanti mama marah	Anger
kamu marah gak kalo digetok?	Anger
uish. kena tarik pt la bang. sem 1 teruk, sem 3 tak dpt pt. selang satu sem. kes aku, pointer sem 3 bawah 2.0, sem 5 tak dpt pt. maka survive la korek saving sendiri tanpa pengetahuan ahli keluarga sbb takut kena marah haha	Anger
kalo boong aku mau marah pokoknya :(	Anger
iya cakep, emosi nya dapet banget pagi pagi	Anger
arrgh pagi pagi emosi	Anger
si kapitalis politik yg bodoh	Anger
lu bego bgt deh asli	Anger
ah lu tolol. males bacanya	Anger
gila ya, emosi lo aku liat komen-komennya, anjgggggg	Anger
lagi benci banget dengerin lagu bucin	Anger
pertanyaan tolol	Anger
masih bisa menanggapi dengan candaan walaupun dalemnya emosi sih wkwk	Anger
kereta milik cm sarawak, abang johari. celaka punya vvip!! aku paling benci dengan golongan puk**k ni	Anger
ingin kesal, tapi benar	Anger
hahahha bangsat team bingung ini diservice tp senin uda mulai kegiatan aduh gmn yak layarnya kelap kelip takut klo musti ganti trus mahal babikk takut filenya ilang kalo tau2 diinstal ulang mager nginstal2 lg mn blom dibek up mn hari sabtu tutup semua begee	Anger
kelisa tu mmg marah sampai berasap hidung	Anger
ngp y klo pc udh sold tbtb banyak yg dm nanyain masj ada apa ga knp pas udh sold bamyak yg cariirurigkekf *marah*	Anger
kalo orang uda benci sama orang yg ngroko atau ngevape bahkan pake pod keknya dimanapun tempatnya ttp benci deh	Anger
jangan marah	Anger
ws ra emosi tp weruh koe reply hawane pengen ngamok	Anger
kdrun bego tuh..	Anger
tka gak usah asal jeplak kalau tidak tahu budaya orang indonesia.. bodoh jangan di pertontonkan.. tka buzzerrp dapet berapa receh.. dasar lambe arus	Anger
benci banget gue njing sama kegiatan yang namanya bangun pagi!!	Anger
emang gak bisa kalo urusan yg menuntut kinerja profesional tuh libatin keluarga. ngegampangin bgt. mau marah jg rasa gak enakannya masih kentel. ntar yg ada ngaruh ke hub keluarga.	Anger
emang benci bngt si kalo liat" komen di tiktok, kalo maen tiktok jarang buka komen biar gak emosi sendiri wkwk	Anger
dah tetiba kaitkn malaysia si bodoh libertard ni, takde lagi genocide di malaysia spt berlaku di papua sekarang lol	Anger
abang mantannya gemini ya? emosi kali kayaknya	Anger
wes ngene wae nder serlok saiki, marakne emosi esuk2	Anger
dah dekat 2 tahun jadi kerajaan, baru nak cakap tak setuju. kata tak setuju dari awal. so patutnya tak payah la terlibat terus. bodoh.	Anger
hukum penguasa beraninya ke rakyat kecil bangsat plus bajingan!!	Anger
wkkw ribet banget. udah paham kok di paksain jadi tolol gak paham. hadeh	Anger
mau marah aja skg udah males..	Anger
ini bukan rp, dan juga jelas dong banyak minor plis jangan bodoh kirim ginian ke base	Anger
lu berdua sodaraan tp lg flirty tolol gini aku yg stress	Anger
aq dh 5 kali approach..smua ke reject..sedih siot..siap depress..tu la nk ckp takut nk approach dulu x la tp effect after approach tu yg prob..klau diterima ok..lau x sedih,malu,marah semua ad..and its effect ur life..kdg rasa penat dah nk hadap	Anger
ini yang dicari. bood mah jangan marah marah. tapi healing hehe..	Anger
hadehh, bego bgt dah	Anger
meme gk jelas. tangganya ki step by step proses gitu harusnya, mosok random, bego banget.	Anger
masi pagi bikin emosi aje	Anger
lu ga lebih dri org iri yg kebetulan tolol.	Anger
kek orang tolol	Anger
jd inget kmrn, niat masuk kamar mandi mau pake pembalut tp malah pipis. pas udh pipis pembalut nya kaga dipake. emosi sama diri sendiri	Anger
woy tolong lah mu klo lgi tolol, tololnya kebangetan banget	Anger
makin kesini ya makin yaudahlah ya serah deh mau gmna pokonya kalau udh dibuat kcewa ya lepasin ,ga dendam cuma ya udah gtu aja ,jdi cukup tau aja lah ,intinya ga bisa sama orang yg ga bsa nghargaiin orng lain,,	Anger
tidak peduli, marah, ataupun kesal ketika grup lawan memenangkan award. karena itu, netizen geram dengan tingkah "sok hebat" dari rae. beberapa netizen berkomentar positif maupun negatif, apa-apaan dia!? baru saja debut sudah sok-sok an	Anger
kenapa sih, dapat yg tulus maunya yg brengsek bodoh	Anger
kek apa ya gasuka sm teman yang ngasih tau tapi kaya sambil marah marah gitu, apa ga bisa kalem gitu	Anger
bayangin aja ryo: ani sihh aced: tau tuh, kena marah kan lyan: lah kok aku?? berakhir gelut bertiga	Anger
nggak nunggu lebaran pak,minggu bsk sdh mgatur2 org kerja,keluar rumah dan ngatur2 shaft masjid lagi. diusik terus, dibuat tidak adil terus. umat islam selain penyabar, jg bisa marah. jgn ditanya gmn kalau sdh marah.	Anger
pagi-pagi bangsat	Anger
record of youth walau gue benci bgt sama endingnya	Anger
syaraf bin edan..g puny malu goblok cebong tolol sama dngn s mukidi	Anger
kalo pasangannya tau, bakal marah nggak ya?	Anger
kucing apa anjg bangsat	Anger
bangsat banget!!	Anger
itu namanya pembodohan.. kok mau ya kdrt dihalalkan demi menutupi aib pria.. ini ustazah bodoh.. bukannya membela kaum perempuan malah memberikan kesempatan pria besar kepala..	Anger
iyaa bestie tp saya ky orang bego kalo online, ini krn banyak yg positif soalnya:(	Anger
rawedi di benci, ramekso dikonco. be your self ngadek jejek tampo basa basi.	Anger
bukan emosian mba tapi bikin emosi	Anger
kamu yang tolol + kayak tytyd. ngejawab tapi ga rinci, pakar apaan kek gitu, iq 69. emang saya ngomong klo saya ateis? saya kan nebak skrip kamu, pasti kamu bakal ngatain saya bukan ateis gegaran ga follow akun ateis. dan benar tebakan saya	Anger
dulu pernah install tiktok gr2 pandemic, iseng di rumah nganggur mo ngapain, tp begitu lht komen2ny gw kyk kebawa ikutan "downgrade", gw miskin, gw mgkn bego, tapi ga sehina itu, ngehujat org pakai komentar2 yg kl lo baca, 'heh, serius ini org indo yg komen'?	Anger
srs benci giler dgn org yg tak sabar n tak hormat cuti org.	Anger
berarti gravity probe-b sudah menyerah? oke. fix. kamu ini baperan, bodoh dan ingin terlihat pinter. ngaku psnteis, yang dibicarakan perasaan. huek. pakai simbol biar kelihatan anak pinter ngerti atom, padahal nggak tahu apa2. malu aku malu, karena ketahuan bohong	Anger
punya lama guna sonicator. pastu semalam najmi cakap tahu tak sonicator ni boleh buat jadi mandul? i was like aneh aneh lah dia ni. pastu tanya akmal. akmal iya kan. benci aa tanya diorang ni double confirm kat google dengan adnin. tipu je diorang ni	Anger
dari subuh udh ga mood, pas main ml pun jdi emosi an	Anger
begini nih kalau punya netizen goblok banget! ini bahas bola apa mau bahas tentang apa?! emang lazio gak di roma?! pinter dikit kenapa? apa harus semua di jelaskan sejelas jelasnya?! kalau kagak paham diem, jgn norak! kalau bilang lazio ibukota prancis nahh protes gpp. tolol.	Anger
akhh kenapa bang mark ganteng banget bangsat di mv child, pengen gw gak bisa	Anger
lo ngerti nggak drun dia sdg menjalankan krj sbg anggota dewan yg dpt hak impunitas. kadrun bego bgt sih. klo si edi mulyadi udh jelas menghina luar biasa merendahkan dgn nyebut kata2 binatang dan setan. lo kau gt dong aja nggak ngerti drun..	Anger
pram said ini lgu buat kalian, yang punya rumah tapi terpaksa pergi karna suatu keadaan bangsat itu aku	Anger
maklum mereka sdh pada gila semua .. gila cari untung untuk pindah ibu kota gila cari untung dengan uang pasokan aseng gila cari untung dengan akhir masa jabatan lalu sama sama rampok nkri, bangsat..	Anger
agak kesal tp gapapa	Anger
i biasa i balas dendam, kalau dia main game melampau lampau, i palau msg dia. sape rasa adil? tibee	Anger
dia marah yae di ship sama ayato, katanya yae miko based on yae sakura on honkai yang emang canonically lesbian tapi ini kan genshin impact	Anger
tolol lu	Anger
nah si cwe bego ini lah contoh pengguna tiktok yg bego nya udh smpe dna.	Anger
"tapi meningkat banget hasilnya gimana kalau ditanyain?" trus kamu pikir dosen cuma bakal lihat dan jadiin laporan evaluasi kita jadi bungkus gorengan? ya bakal ditanyain lah bambang bikin naik emosi pagi2.	Anger
ihh, mau marah!!	Anger
ihh kok marah marah sihh	Anger
kan tolol enggak baca berita yang terdahulu malah terlihat tololnya juga enggak baca rpjmn kamu kan juga tolol	Anger
konyol og.. ngajak 'panas-panas'-an neng grup chat.. ketemu langsung laah gontok-gontok-an ketok moto sekalian.. tapi bar kui beres ga ono dendam/rasan-rasan.	Anger
pas ketemu, ngak jdi marah, jdi tambah syg hmm	Anger
mau marah bgt anjingg ini dr kmrn mau ngeluarin kecoa 1 susah bgtt kabur mulu	Anger
lepaskanlah hati dan pikiranku dari keterikatan yang menjadikanku mudah marah dan berkecil hati	Anger
paling benci kalo emak bapak udh ngomongin jodoh. im still fuckin 19	Anger
gue juga dibebasin dulu sama bapak mau main sampe jam berapa. tapi kalo sampe pagi ya tau diri aja. bapak ga marah yg was wes wos. tapi diem. ini mending ada yg ngingetin. karna sekarang ya taulah. gada tempat yg aman buat kaum hawa	Anger
emang dasar nya pada tolol semua yang komen begitu	Anger
bodo amat anjrit bulan kemaren terakhir gue minjemin lo duit, itu 2,7jt gue balikin dulu bangsat	Anger
kamu sih protes, jadi kena marah kan.	Anger
woilah pagi pagi bikin emosi anjir	Anger
sek pagi wes emosi, udaah mau 3 hari gabisa login.	Anger
balas dendam, biar yakin kl suami istri bs saling nutup aib	Anger
dia pasti ngerasa bersalah banget sama sone dasar agensi bangsat	Anger
gua bangun-bangun jam 6:45, panik bat anjir. udah siap-siap mau ngga mandi kesekolah, eh ternyata hari ini libur gegara guru ada yang meninggal. bangsat emang. udah panik bat anjir	Anger
wkwkwk iya bener2 emosi kalau lihat nino dibanding irvan wkwk dengan ketidak tahu diri dan magadirnya tuh buat gedeg	Anger
emosi juga tgk byk post dr owner yg kematian kucing akibat virus parvo. bkn emosi sebak, emosi nak marah. tolonglah vaksin kucing. dulu aku taktahu juga pntgnya vaksin utk kucing	Anger
pagi2 dah emosi	Anger
hidup di negara isinya kenthu doang bangsat	Anger
bersin dikit gw parno pengen swab astaga benci bgt omicron bikin idup ga tenang	Anger
drtd absen harus emosi dulu baru sidik jari benar2 kebaca	Anger
gue benci banget sama mantan	Anger
yg dari kota sebelah kena penjara 8 bulan denda nya 20 jt gegara kerumunan lah yg ini??..kok bisa ya, maaf sya org biasa yg bodoh gak ngerti..atau jangan2 sya ini yg dibodoh2in ama yg beginian ya?	Anger
halah, ntar pas gw jawab, gw dikatain nyontek gugel lagi, jawab salah ga jawab salah. oalah, angel ancen lek wes debat karo banci tolol koyok ngene, aku seh isin wakak	Anger
emang bener bangsat	Anger
yang komen buruk ini beneran ada masalah sama otaknya kayaknya, tolol banget. .	Anger
ini rcpc ga ada kabar comeback? lim sudah waktunya tolol	Anger
punya gasi lo temen yang dateng pas butuh doang, giliran kita yang butuh dia malah ngilang kek diculik setan. pagi pagi dh buat emosi aja anjingggggggg	Anger
kenapa bisa ada orang terserah terserah sih cape anjg, lo kalau ditanya jawab dong iya atau engga, mau atau engga, yaallah emosi sy	Anger
pagi pagi udah emosi gara gara baca 2ha	Anger
ini klo gue isiin kyk gini bisa2 abis di comot ponakan gue trus di bagiin ke temen2 nya, baik nyerempet bego dia	Anger
lo benci jamet sih sebenernya bukan pesepeda motor	Anger
bangsat!	Anger
wanita ini pamer ogah beri tip ke pelayan, ternyata balas dendam karena pernah jadi korban ghosting	Anger
simpanse memiliki kecerdasan yg mirip dgn manusia - mampu menampilkan berbagai emosi, mengenali diri sendiri di cermin dll. juga dpt belajar bahasa isyarat utk berkomunikasi dgn manusia. bijimane dgn masih bodoh & betah jd jongos peng peng oligarki n cukong	Anger
gatau lg gaada lg tempat buat lo curhat gada lg tempat buat lo cerita karna satusatunya tempat udah lo sia siain tolol	Anger
otak kaum lo yg tolol. pake sumber yg nasional drun.	Anger
i ship both tho, tapi kalo gatekeeping itu tolol	Anger
bagus tapi mau marah	Anger
"semua harus di bayar dengan balas dendam" -sasuke uchiha	Anger
terlampau taksub pun susah ended up nampak macam orang bodoh	Anger
ho'oh kalo aku malah makin jengkel	Anger
nonton pilem, antagonisnya ngeselin, "benci banget gue lihat muka lo, jijik pengen gue ludahin."	Anger
halah bacot mulu nih si tua tolol, jawab dlu org panteis tuh harus kek gimana, pengertian panteis yg ga nyontek gugel tuh gimana, kok jauh banget ampe ke ui/ugm. ini kita lagi bahas apaan sih? kok makin ngalor ngidul gegara kamu. jgn baper gegara cewe viktor, malu ama tytyd	Anger
manusia bodoh, sm anak kecil aja begitu. kalo gk suka yaudah tinggal skip. jgn rasis gitu, hadeehh setan setan, itu yg komentar pasti lebih serem dri setan	Anger
lagi marah	Anger
knp au yg ak baca masi pd on going, aku kesal	Anger
kalo aku marah, ngambek, kalo aku bls/jwbnya singkat2 & akhirnya cuekin kamu. itu artinya aku pengen kamu peka, perhatian & perduli.	Anger
goblok bin bodoh. kalau kamu ateis kamu akan memfollow akun2 sains, bukan perasan. bahkam dalam berbohong pun kamu bodoh sekali sekarang ngaku ateis? iya?	Anger
mantep tri, gk kayak bank mandiri, gblk minta ampun ditanya beda orng jawabannya gakjelas dan muter muter, emang swasta didikannya beda ama didikan plat merah jikubiniu asli gedek bngt, pulsa habis bnyk cuma telp callcenter bodoh	Anger
tp kalo yg tbtb kata mba nya bilang mau putus sekolah ya ky nya bukan mak w aja yg marahh bapak w jg lebih marah lagi jgn lupa tetangga pun pastinya ikut bergonjang ganjing atas hidup ini wkwk	Anger
jangan bodoh merasa baik baik saja seakan tak perduli dasar bego	Anger
itu tukang sate bego amat yaa! | kenapa emang ? | masa bara api dikipasin, sampe mampus jg gak bakal dingin | -__-	Anger
mending lo baca dm gue biar gue pagi2 tidak emosi	Anger
nah kalo ini bukan pick me girl lagi, lebih ke tolol banget anjing girl	Anger
rich itu udah lama sekali rich ngehapus sebagian memorinyaa kaah? kek dia benci sekali memori ituu dan dia gamauu inget?	Anger
saya gak habis pikir petani kita sudah dibeginikan tapi masih aja mau pilih yang itu lagi dan lagi. dikasih tau malah marah, kapan sadarnya??	Anger
bodoh apa petik2 nama aku	Anger
aku akan sentiasa akan bapak ang tu selagi aku tak dpt tumbuk muka dia tu bodoh ingt aku ni takdak muka ka selamani babi betui la kurang ajaq.	Anger
cjr bangsat! perusak moral ! masih kecil udh ngajarin cinta"an, belum sunat aja sombong ! dah sono pergi kelaut aja ! cc : all comati	Anger
kesel bangett apalagi d masukin ke grup ga jelas begini, rasanya emosi bgt, kenal jg enggak, hadeh.	Anger
kenapa w benci bgt ptm di saat kayak gini, krn adek udah mulai ptm, dan dapet kabar temen2 sekolah nya pada sakit massal, banyak yg sakit, gatau apakah emang c word or not, yang jelas adek w juga tiba2 sakit dan ya w berasumsi awalnya dari sekolahnya	Anger
enak bgt bangsat bisa bisa nya di bilang flop	Anger
demi allah benci banget sama gwinam	Anger
baru mau sedih kenapa close, endingnya bikin emosi. semoga hari lo senin terus	Anger
aku benci ppkn	Anger
benci bangett	Anger
bangun tdr liat fans mu pada marah marah taunya hadehh	Anger
bangsat w lagi nyanyi nyanyi di dapur ternyata ada orang luar yang liat dari pintu dapur	Anger
wordle 231 4/6 bego banget nebak huruf lain di percobaan ketiga	Anger
iy anjink ngakakk sampe kudu menampar diri sendiri trs kek hidup lo, bego 	Anger
cape bgt bacain opini org tolol	Anger
tlong jgn bikin emosi pagi-pagi, aku lg puasa	Anger
cuihh benci banget yg jualan agama basii	Anger
dih tolol	Anger
bener-bener kalau lagi emosi ga ada yang bisa kontrol. tapi ujungnya selalu ada yang ngalah duluan buat bilang maaf .	Anger
blibet ini basictnya apa koq tiap hr bcra bodoh trs, seolah pekerjaan sipil gt aja spt sesuatu yg ndak mgkn bs dikerjakan, jokowi yg ktanya sarjana kehutanan sja bs bkin toll langit dn toll laut.	Anger
boleh ngomong bangsat gak sih? :) masih pagi uda emosi jiwa	Anger
short au leejeno udh end, bikin emosi	Anger
bacot bangsat	Anger
tweet yang sangat menghadeuhkan.. *bego dipiara kagak beranak dodonk!!	Anger
marah ke	Anger
astronomi? iya emg saya ngikutin, kamu emg tolol sih cuma menyimpulkan dr following akun saya, bener2 tolol. berarti saya bukan ateis dong gara2 ga follow akun ateis. gitu kan logika kamu? logika cacat pakar kok cacat	Anger
yakan dia adeknya anjir?? gimana sih maksud lu anjir, masih pagi ini ya jangan buat emosi bgst.	Anger
bangsat dikira gue hidup cuma apa2 buat suami apa?? gila ya	Anger
dulu marah marah, skrg diem aja terus marahnya ke yg dipercaya	Anger
anaknya jadiin model aja bund biar bisa balas dendam	Anger
masih pagi udah adaa aja yang menyalakan api emosi	Anger
ajg ad aja yg bikin emosi baca gini pagi"	Anger
` aku udah sabar ya. gak marah-marah atau ngata-ngatain. jangan ngelunjak.	Anger
tolol aja yg ngeseriusin	Anger
berkoar-koar sajalah yg kek gini sudah di sumpal pakai duit la diem la termasuk yg ngamuk-ngamuk di sebut jin buang anak, jin nya saja gak marah kok..yg manusianya ngamuk-ngamuk, sadarkah kalian itu sudah di provokasi woii ? di kampung saya jg ada tempat yg disebut gitu	Anger
tbh pengin marah karena dia yg mendadak pake ikut masuk mobil. cuman yg ditakutin bukan diri sendiri sakit, tapi takutnya bawa penyakit ke orang rumah	Anger
marah.	Anger
lebih marah aku, kenapa kamu make bangun	Anger
marah kat diri sendiri	Anger
pagi2 pasti emosi	Anger
benci banget gw sama yg jualan agama.. agama cuma topeng.	Anger
pagi-pagi udh dibikin emosi aja ama skuad ferrari.	Anger
saya boong drmana? saya kan udh ngaku saya pemuja fall guys dr kemaren? saya bukan panteis. kamu lupa? dasar tua bangka najis. udah mabok agama, banci, gabisa ngacenk, pikun pula. jelasin deh letak boong saya dimana, palingan ntar ngatain saya cewe bego lagi, so disgusting	Anger
gausah ngasih gua aturan diluar kemampuan gua, lu bukan siapa siapa bego.	Anger
iya ajgg ih benci bgt	Anger
bikin emosi aja pagi"	Anger
aku sudah pernah "menonton" kisah seperti ini sebelumnya, dan aku benci endingnya +-+	Anger
emang paling bener pagi pagi gausah buka twitter, emosi anjg	Anger
ekspresif marah di tl iya ke temen juga iyaa	Anger
dinamik socmed au joongdok gak jauh dari physical attack lahir batin. selamat pagi, saya bawa kisah kebodohan (fresh from the oven) seseorang yang memang pantas dikatain bego. ga sanggup lagi gua anjir.	Anger
oalah masi pagi sudah dibikin emosi.	Anger
kapan kau tdk lagi jadi penjilat.. manusia paling bego di indonesia adalah ruhut	Anger
pagi pagi dah rosak mood lah thial. nak orang tolong kau tak payah la marah marah elok orang ikhlas jadi terpaksa pulak halah.	Anger
mls bgt, msh pagi ud ad aja yg bkin gondok hadehh emosi	Anger
lu paling susah di ayoin sih bangsat.	Anger
dijamin emosi	Anger
tbtb dikirimin kuis tebak mana fotoku dan salah nebak, malah marah marah, kan ga keliatan	Anger
tinggal like aja kan bisa kok marah si	Anger
jangan jadi orang tolol lah anjing, semua orang tau kalau lu ngelakuin salah semua orang tau kalau lu sampah lu bajingan jadi jangan ngarepin belas kasih dr orang yg udah lu kecewain	Anger
kadang" suka bingung ama cewe yg nyari sugar daddy pengennya yang baik,tulus,pengertian giliran di apa"in gamau ya itu bapak lu kan ada tolol kalo konteksnya sama	Anger
dgr suara org yg makannya ngecap asli emosi aink	Anger
yaallah kenapa sih pagi-pagi udah dibikin emosi aja please ini weekend tolonglah kalau mau pulang ya pulang aja kaga usah tanya-tanya gue kan gue juga jadi ikut mikir!	Anger
bodoh banggang tak sedaq dgn kediri sendiri tu org kata jenis tak reti nk bersyukur bg p la bnyk mna pun ttp takkan cukup nk ada hati pulak nk cantas aku bukan main bodoh banggang lagi habaq kta lani nk tukaq senang org tua takdak dh nanti semua aku potong nama	Anger
benci tau rasanya harus bertengkar sama perasaan diri sendiri	Anger
aduh benci ah last2 minit xnak hantar.	Anger
tau elah tolol banget finishingnya busuk aslii padahal di lapangan nguasain pertandingan, nyeselkan absen trophy lagi aja musim ini mengcape bener lah	Anger
mana katanya ngehargain keberadaan gue? kalo minta aja maunya diturutin, giliran gua minta gak diturutin. giliran gue marah gue juga yg salah hadeh yaallah	Anger
lu tau seberapa gue keselnya? di shop gak ada sama sekali paketnya, harus cek history sama recommend for you baru keliatan. kan gak jelas bikin emosi pagi pagi benci bgt pake mytelkomsel gak jelas!!	Anger
dh fb kau unfollow alah bijak ingat aku bodoh	Anger
si tolol udah tau crush nya ga ngerti bahasa inggris, malah ngode pake lagu western.	Anger
bodoh sekali anda liga spanyol nmr 1siapa?	Anger
dah la paksa paksa pastu nak marah	Anger
bangsat gue kayak orang gila ngegalauin cowo orang	Anger
nanti derang keluarkan la statement minta maaf dan senarai alasan bodoh tu. macam tak biasa.	Anger
emosi bgt liatnya	Anger
pagi" suka dh ad uwu uwu bangsat males in	Anger
harusnya bisa lebih bijak, tapi efek booster dan kecapekan jadinya melu emosi deweeeeeeee. can't control my seellffff	Anger
bangsat tau aja lg lu dip	Anger
masio jengkel maksimal. tapi tetep. ada ditengah-tengah. ada 2 kaki yg terus berusaha di seimbangkan. you did well sis, keep goin, cuma, lebih objektif dan bijak aja. jangan mau dibodohi 1 pihak. ini hidupmu, kamu berhak bahagia. jangan ga bahagia demi bikin orang lain bahagia.	Anger
aku sbg yg pernah + juga berusaha utk tidak panik, aku kasih tau lah kalo temen2 yg lain hrs lgsg pada swab, antigen dulu aja blabla. ternyata, dia ngeprank doang. aku emosi dong disitu. dikeluarin lah semua stiker kata2 mutiara aku. aku marah2 di grup. krn ga lucu becandaanny	Anger
weekend ruined. haih penat la bodoh jadi supporter mu ni	Anger
wkwkwk emang lo punya agama, benci banget sm yg berbau islam gitu	Anger
jijik. kamu menjadi pembohong untuk menutupi fakta bahwa kamu ini, selain baperan, juga bodoh. ini adalah perbuatan paling menjijikkan yang dapat dilakukan manusia. ngaku panteis, bohong. ngaku ngikuti astronomi bohong. pembohong huek. ngaku anak ugm/ui?	Anger
bukan pick me tapi dijamin emosi	Anger
kalo main tiktok bikin lu jadi orang tolol, gak beradab, gak tau toleransi better u stop main tiktok. hanya karna konten jadi kehilangan attitude	Anger
lakik lo tuh cuma parasit doang, kaga kerja tapi nambah beban. cuma numpang idup doang tolol	Anger
haha fans aot marah gara2 kalah rank sama sono bisque doll	Anger
ngimpi koq bikin emosi org .. bikin laper lg.. pokok'e maadyaaaaang.. sugeng enjing, happy weekend	Anger
ruhut kader terbaik dlm hal menjilat..bego di pelihara, ga punya urat malu	Anger
baru kemarin ketemu spesies yang begini. mana dia ngomong dibesarin lagi suaranya sampe sekelas denger. aku balas lah emosi kali aku wak	Anger
kayaknya ini udah lama bangt gue nggak marah-marah abis baca ff..	Anger
dikira kaget bisa menyelesaikan masalah anggaran yg membengkak.. ?!	Anger
kaget doang ga guna banget	Anger
kasian temen acara ultah, kmrn ditunda gara2 contact +, setelah ditunda banyak yg pamit maap ga bisa datang tanpa ngasih alesan. bilang aja congor2 tervaksin lu pada takut heboh season 3. sendirinya gak percaya keampuhan vaksin tapi nyuruh2 orang vaksin. gak lucu.	Anger
ngentott cacat kabeh toto kromone	Anger
malaysia ni. tokey besar la jadi payung orang politik. sebab tu nak kawal harga barang pun takut. nak tekan orang tengah tak berani. tokey besar bagi komisen banyak kat orang politik. subprojek dekat tokey besar. dapat komisen pun dah boleh kaya 7 keturunan	Anger
iyalah ci aku yakin 100% pas aq ribut sama akun aja dia ada dm ngaku2 mantanku trus tujuannya apa coba kalau gk jualan cerita palsu dia, babikk bener orng itu , dan laporan buat si udah tak cabut tak suruh dia buka dm nya dlu yg ngaku2 mantanku, kesel	Anger
profesor begini, saya resign dari kampus mendingan, bikin malu almameter, kesel	Anger
jika kita tidak membangun apakah lebih kaya!? kalian khawatir indonesia akan dapat dana yg sangat besar dari timur tengah dll, mengawatirkan ya? bisa maju negara ini? sulit dibodohi.	Anger
lebay bgt anjir nangis smpe tersedu sedu kaya diapain org malu anjir	Anger
palu kau kira kuli, pea	Anger
anjirr ini akun gilak bego dongo bikin gw kaget aja	Anger
ini maksutnya malu shy apa malu "palu" sih?! yang jelas dong!!	Anger
ngeri kieu euy gg tilil idiot bego bodoh	Anger
gak kaget kalo tau pendukung gubernur kafir	Anger
rakyat sudah ribut dari kemarin, lalu dpr baru kaget sekarang. mereka digaji dengan uang rakyat kemarin ngapain aja? bukannya dpr harusnya check balances? Bikin eksmosi	Anger
udah deh ngaku aja siapa yang mbeking nih bupati. ga takut dihisab panitia hari akhir tah?	Anger
aku butuh kepastian, bukan harapan palsu!	Anger
tetangga yang gue anggap deket bgt karna baik k3bangetan dan royal bgt, eh taunya dpo invest bodong hampir 1m. bangke! jadi takut soalnya byk org2 dtg trus dm2 gue nyari2 info malesin anjir	Anger
liatliat! tweet! jangan kaget! jangan anggep alay! namanya juga bot! jangan nyesel udah baca! ntar gue kasih panserpis kok! botbot	Anger
gerombolan penjilat tdk tau malu	Anger
anjing kaget, typing lo minta di tabok apa gimana?	Anger
malu anjing line gw ugh jijik dan kesal	Anger
