Tweet	Label
sekarang udah di remake sama authornya, nder. namanya l4dy 1n r3d di ijo (eng). tapi ceritanya udah berubah banget sih, gk kaya cerita p4tch1 yg dulu tapi p4tch1 nya masih suka b*nuhin orang wkwk ya masih tetap kurang sih	Love
kok mirip sasuke ya, suka marah2 lagi wkwk tapi kalo lagi canggung tuh dia gemes banget	Love
pagi mas, maaf ganggu. aku rencana mau ngekos di the home mas, mau nanya beberapa hal mas 1. kalau hujan deres kedengeran banget ga ya mas dari kamarnya? 2. kalau berisik kedengeran ga ya sampe kamar sebelah? soalnya aku suka dengerin musik pake speaker gitu mas	Love
aku suka banget kalo kamu foto pake kamera t______t mau nangis ily banget	Love
jatuh cinta ama au bxb wkwk. terus temen w baru2 ini suka bangt4n. yaudah gue ajak aja terjun ke dunia per-au-an yang tks wkwk. doi juga suka dong wkwk. setelah ke tks, w mulai ke y00nm1n terus ke n4mj1n, terus pernah jg baca yg h0s30k x j00n seru bgt wkwk.	Love
banyak kok film barat yang romance, tapi ak suka banget sama film pride & prejudice	Love
suka banget..	Love
banget .. delapanpuluh halaman yang bisa bikin tercengang. betul. sekarang websitenya juga udah banyak, udah nyaman juga buat baca manhwa-manhwa yang lain. salah satu alasan saya jadi sering baca buku karena lupa urutan baca komik. suka bingung baca dari mana ke mana.	Love
aku diajak nikah jaemin karena dia suka sama aku anjir beruntung banget di game ini	Love
suka dan sayang doi, lucu banget soalnya	Love
dulu ketika masih smp suka banget sama lagu ini, karena juga relate ya	Love
terbaik jd kangen bgt mo nangis huee walopun beliau suka marah trs kadang cuek tp perhatian bgt nomer satuu ibu aku terbaik sayang ibuk perhatiannya tu yg langsung aksi gtu lo walopun tanpa kata kata hihi terus klo lg mood cerita asik bgt pokonya kangen bgt sm ibuk	Love
alina , kalo ada cowo yg suka sama km tp km ga suka dia. tlg ditolak halus aja jgn diphp in aplg dibuat nyaman trs ditinggalin	Love
dear cowo : kenapa si kalian suka banget ga gasi kejelasan sama cewe apa kalian itu aslinya lagi deket sama banyak cewe dan ga mau mereka hilang	Love
suka banget.	Love
hey rindu jugaa, yeyy akhirnya dah sembuh bisa jadi bocah aktif lagi ya. ya biasalah kan elu tau gue suka jadi kang ngumpul twibbon :3	Love
suka banget kalo udah buat thread haha	Love
serius tubatu tuh juara banget title track nya dari debut smp skrg gada yg ga suka huhu	Love
8/10. filmnya baru mulai 2 menit gue udah suka banget sama dialognya seohyun. makin ditonton ternyata beneran bagus. ngasih tau bdsm, consent relationships & sexual harassment. jujur gw ga expect akan semenarik ini dan ngira paling gw bakal bosen di 30 menit pertama	Love
cewe kasih barang bagus hanya ke cowok yg dia ada rasa	Love
aku suka karena puas banget ngetiknya ahaha	Love
aa suka banget senyum tae disini anwjjsjjw sayang sayang bangett.	Love
selain anime naruto,gua juga cintaaaa banget ke anime hunter x hunter =))	Love
atau tiba-tiba sisca kohl buat konten nonton theater jkt48 sendirian check hari ini aku sama adik aku mau menonton show theater jkt48, adik aku suka banget	Love
aakk ini bagus banget sumpahh aku suka banget sama penyelesaian konfliknya di buku terakhir	Love
dalam hubungan pasti ada tipe wanita yang selalu menanyakan pertanyaan yang sama kepada pasangannya. entah itu "kamu cinta aku gak?" atau "aku cantik gak?" terus yang lebih ekstrim lagi "aku gendutan ya?". aku pribadi lebih suka dibilang cantik, suasana hati langsung goodmood.	Love
changmin suka banget boneka chucky	Love
jarak antara aku dan damar hampir tidak ada ketika aku menoleh dan diciumnya bibirku secara tiba-tiba. aku suka sentuhan tangannya, lembut dan tersirat sayang disana.	Love
ada loh banyaakk, tinggal kmnya aja yg gausah mancing atau ga gubris pas obrolan kegitu. tapi kalo aku gabisa kayaknya, soalnya aku suka ndusel dan peluk2, aku manjanya poll kalo sama orang yg kurasa nyaman. kecuali cowonya tahan nafsu kalo aku ndusel2.	Love
bener. aku paling suka kalo jamurnya dibakar. cuma dibumbuin garem udah enak banget.	Love
semua berawal dari mata. saat bertemu, merasakan suka yang datang begitu saja. perlahan menjadi sayang. kemudian, takut kehilangan.	Love
berawal dari sahabat eh jadi pacar wkwk, terus suka gimmick saling sayang padahal iseng doang akhirnya jadian	Love
ga semua cewe suka cowo yg ganteng, kadang ada juga cewe suka cowo yg ganteng banget	Love
suka banget jadi munafik adalah jalan ninjaku.	Love
aaaaaa seneng banget. micchi riko satu film entah kenapa pas nonton kiekoi juga aku suka bgt kalau mereka berdua satu scene	Love
suka banget keknya bawa dy buat dibanding" in, habis itu jadi dy nya yang di drag	Love
suka banget asli deh ungu ungu gini aa	Love
"haloow ka. kemana ajaa aku baru nemu au sekomplek. cubang dah ni au, greget banget ini si kigen tuh suka ga si sama dika jadi ikut galau weh:(( dan menur.." - halo anon! aku gak kemana kokk, aku emang biasanya update weekend hehe. tha..	Love
suka banget godain dia	Love
gue tipe yang suka ngasih kasih sayang tapi geli kalo di sayang balik.. pengertian nya	Love
sempol ayam siapa nih yang suka makan sempol cara buatnya mudah banget ig by hidayahnrs mandalika / solaria / tidur / sarapan	Love
"suka banget sama evermore, semangat updatenya!! " - ngaah makasih sender! ;3	Love
cinta banget apalagi kalo makan nya pakai ice cream walls vanila strawberry	Love
temen2 deket aku tau banget aku suka jawab bebas kalo ditanya mau apa, jd mereka pasti lgsg pesenin aja apapun xixi love u all	Love
bangett plss sy suka banget bikin itu	Love
suka an cinta banget tulisan macem giniyg pandai bikin emosional org tergerak wkwk	Love
menyesal.. kesal.. gak bilang.. sayang.. cinta.. kamu.. padahal aku suka.	Love
handy mandy nih bapak ak yang anti banget kartun tapi belio suka	Love
mimpi pergi bareng ma papuy vespaam, pulkam nek mobil, hft ternyata suka rindu juga	Love
suka yg isinya nangkaa dulu pas smp suka banget beli yg nangkaa :"" kangen	Love
iya suka banget sama pola filet	Love
dule : si yang paling are u sleeping?brother john? haha. temen lawakku. ucik : si paling dewasa, sabar bgt hadapin aku. cik,bagi hotspot,cik kantin ibok,cik aku gembel bgt ga?. suka aku repotin juga kadang kadang onik : kadang kadang hebring sendiri, tapi aku sayang.	Love
jujur gatel pengen kritik adminnya lewat komen. tapi males banget orang2 ig terutama player genshin di ig tuh ngeri njir kalo diajak debat. suka argumen kosong doang yaudah aku ngerant di sini aja. siapa tau salah satu admin/temennya ada yg baca ya kan wkwk	Love
tapi jujur suasana tempat makannya ky rm sunda modelan ampera dan kawan2nya. trus aku makan beres dluan, aku bilang aku mau keluar dulu. eeeh ternyata si harry ngikutin wkwkkwkwkk trus aneh banget dia bilang dia suka sama aku wkwkjwjwjjw	Love
makin suka sama dia abis nonton one spring night gua jadi banyangin kalo di kehidupa asli nya junghaein itu emg seromantis dan sayang bgt sama pasangan dia	Love
mamaku mudanya emang cantik (beda jauh sama aku) tapi ga punya pacar, banyaknya kakak gemes alias emang anaknya friendly no love love club banget, jadi emang suka ga ngewaro cowok buat cinta-cintaan, meanwhile aku gak ada yang naksir dan sibuk sama cinta"an cowok kpop	Love
alasan kenapa suka banget sama karya2mu kak karna kadang bikin aku salting sendirii. ini ngena banget meskipun aku gapunya ayang kk	Love
suka banget	Love
kdm all of us are dead guys aku kaget banget??! di awal nonton suka banget sama couple namra suhyeok tapi ga berekspetasi apapun, eh ternyata	Love
jarang suka genre romance, tp sekalinya suka lgsg bucin banget !!	Love
aku sih suka. kayak solar system gitu. huhuhu entah kenapa aku suka banget liatnya.	Love
kapan coba gua bisa kaya temen gua yg berani deketin cowo yg dia suka duluan? pengen banget deket sama crush, setidaknya jadi temen deket aja deh	Love
suka heran sm orang yg nikah dengan orang lain, while dia masih cinta sama yg lain	Love
lagi suka banget dengerin lagu memories-nya one piece, apalagi kalo tau artinya	Love
mootss, temen aku lagi suka sama orangg. kasih tau cara atau tips dong, biar orang itu suka balik sama diaa. makasihh~~	Love
nah, bisa dijadiin pelajaran banget nih. kita ga akan tau ketikan yg kita tuju ke orang tuh bikin sakit hati atau ngga. seenggaknya klo ga suka, bisa pake cara yg lebih halus lg. jgn kesannya ky menjudge. lyra keren, dr sakit hatinya, dia malah jd sukses proud of you ra	Love
oh jadi gitu ya army harus banget wajib banget suka semuanya, padahal setiap orang punya kriteria idolanya masing masing mengejutkan ya	Love
pas punya iya suka banget	Love
cintaaaa banget warna pastel begini, makasiih	Love
walaupun ketutup masker suka banget aura mark disini ampe merinding	Love
ga suka banget kalau didominasikan. yaudh jangan di gua klu gua ya kesetaraan	Love
beda banget dah raut muka orang yang suka dikasih jatah ama yang kaga	Love
dari becanda-becandaan, jadi suka-sukaan, jadi sayang-sayangan dan sampai akhirnya saling takut kehilangan. :)	Love
mama juga sering dengerin cerita-cerita random gue wkwk kaya keseharian gue apapun itu. suka banget kalau udah curhat sama mamaa and i love her so much	Love
wajarlah cewek suka kangen, biasanya setiap malem ada yg ngucapin "sayang, makan sana, nanti jgn tidur malem2 ya" tapi sekarang gak ada.	Love
cowok jujur tu cowok yang bilang suka kalo dia suka, bilang sayang kalo dia sayang dan kalo lapar, dia makan!!	Love
paling suka klo jaejoong nyanyi rock. suara seraknya jadi keluar banget.	Love
aku suka ini kalo ga sampe keras bgt jd masih empuk dan masih beremah milo gt ya ampun udah lama banget	Love
rambutnya lucu banget mbaa suka bgt	Love
haechan ini setiap fansign pasti ada aja gombalannya. manis bgt emang orangnya, semuanya aja dikasih kata-kata yang bikin iri. bener-bener deh suka banget godain orang.	Love
seru, runa. kalau ngga gangguin beliau, suka gangguin anak aku. kedengeran gabut banget ya aku tuh.. btw, runa lagi ada kesibukan apa akhir-akhir ini?	Love
baikk banget, banyakk banget kebaikan yg dikasih mama ke gue ga akan muat tapi paling suka mama tuh selalu ngutamain anaknya dan selalu berusaha buat ngertiin anaknya contohnya kalau gue lagi bad mood pasti ditanya "kamu kenapa dek, ada masalah?" terharu rasanya pengen nangis	Love
beberapa minggu ini, kita suka deep talk. gua bisa rasain kalo ni anak lagi kenapa", dia bisa nunjukin dirinya yang sebenarnya, kalo.. anaknya cengeng banget, perasa banget, sipaling gampang sedih, sipaling gampang kefikiran kalo ada apa" sama dirinya, itu cuma sama gua.	Love
sumpah, gua udh nyaman pjj.. ngapain si ptm elah.. mana jam belajarnya lebih lamaa.. jam 12 aja gua udh ga kuat apalagi jam 2.. uprak gpp deh di rmh, tpi emg gua lebih suka uprak di rmh si.. soalnya klo di sekolh kek lebih ribet dua2 nya.. gpp juga bikin video, udh kebal gua	Love
single krna suka ilfeel kl dideketin org dan blm ada yg sesuai sm aku dan blm ada yg bs bikin nyaman	Love
huhuu suka banget bangettt sama konsep cb taeyeon kali ini	Love
aku lbh suka pake exfo serum sih, tp jujurly somethinc bikin jatuh cinta bgt sih memang	Love
ahh aku yg udah tau exo di 2016 tapi itu aku blm suka kpop eh sukaknya baru sekarang di tahun 2021 dan mereka lagi hiatus:'wlapun hiatus gue ttp cinta krena sllu ingin tau jadi gue kepoin mereka trus mkin gue kepo makin gue cinta dan syg bngetexo saranghajaa	Love
elu itu care sm org yg lu sayang, baik itu temen atau pacar. orangnya gasuka yg ribet ribet, tipe org yg soft. kalo dulu gua ngambek atau marah lu malah yg minta maaf duluan wkwk. saran gua kalo elu yg baca ini suka sm confess duluan deh-	Love
lope u ci, makasih udah mau dengerin keluh kesah aku juga, masih suka ngerecokin ci adel sayang banyak banyak	Love
tp di kls 11 tuh pling ga suka sm bahasa gw alkwlwl, kek kasar banget beda sm dulu2, ngomong anjrt aja lngsng istighfar	Love
aku suka bgt sama kata kata kamu yg zjjaakmwks i rlly feel lovedd. aku tungguu actionnya ya sayang!!	Love
banyak hal hal kecil yg aku lakuin ke kamu, ternyata kamu suka banget!! aku ngelakuin itu semua pure to make u happy	Love
jujur ya , banyak cinta yang datang kepadaku, tapi ku tolak semuanya. karna aku masih suka wanita!!	Love
bapak pernah ngejek emak karna pesek "emak kamu pesek banget, kamu juga sih, tapi untung agak nurun mancung dari bapak dikit" tapi abis itu bilang emang paling cantik, pa maksud kadang suka usil ke emak, tapi abis itu ngibrit	Love
kalo liat tweet yang berkaitan sama idol, agency, atau apapun yg berkaitan sama kpop sering banget mikir bahwa memang kayaknya rata2 yg tweetnya suka aneh2 mungkin belom banyak terpapar gimana society bekerja in real life	Love
kalo udah dengerin satu lagu dan udah suka banget, pasti bakal di ulang2 terus sampe moal	Love
terus kaya kalau seokjini lagi ganteng banget yg edann ganteng pisan tuh suka kagetz	Love
ngga tau gue suka banget sama mereka	Love
sender, ijin mewakilkan tristan yaa? karena doi lgi blm bisa selfprom nihh. tristan vibesnya begini nihh, dia mengayomi jugaa so you can lean on him dan akan dijaga dengan baik. dia akan membuat kamu nyaman pastinya. a pluss karena orgnya suka kasih afeksi	Love
seneng banget sih ngadain webinar yg pas banget sama aku yaitu tentang toxic relationship, yuk lah bestie yang masih suka galau2 masalah percintaan mending ikutan ini!!	Love
me time adalah salah satu cara terbaik yang bisa dilakukan di weekend ala aku. kalo aku suka banget weekend sambil nonton drakor sepuasnya pake indihome, kalo weekend versi kamu apa nih bestie?	Love
sayang istri liat suka beli baju pesta di ig shop langsung cushh beli baju dehh, enak nya kalau terhubung indihome mempermudah dan memperlancar kebtuhan online	Love
pasti bakal gemes karena tristan bisa gemes sendirii punya pacar yg suka dimanja he will take care of you gently and very well, tristan akan membuatnya nyaman dan akan dijaga dengan baik. tristan juga orangnya mengayomii. yuk cek carrdnya dibawah untuk informasi	Love
kaya suka banget mikir "gimana ya kalo grup a pake cb ini?" "grub b keknya cocok deh pake konsep kaya gini." dan pls ingin gue wujudkan	Love
tapitapi welcome paus babyl, kayanya aku jg masih baby sih, cuma 3tahun lebih dulu(?) tp sayang aku lagi suka adeknya, gasih karna mereka hiatus aja, besokk papi aku pulang wamil, kangen updatetan ig papi olkay	Love
hai sender! selamat pagii. ini ada tristan yang bisa dirent seminggu. a soft-dominant type, kalem, tapi seruu dan lucuu, sangat sangat penyayangg dan perhatian. dia suka kasih pukis dan manjain bayiin pacarnyaa, cocok sama sender yg suka dimanja-manja	Love
sumpah sekeren itu, gila banget mark tuh kereenn bangeett bagus banget, sukaa. style bajunya jugaa, suka banget, so mark intinya	Love
gini aja gw suka banget anjr. hastag pelet taehyun	Love
aku bener bener suka senyumnya mutsuki. yuki senyumnya hangat, mutsuki senyumnya black prince banget . udah gitu aku suka hubungan mutsuki sama hajime. kalau yuki-kyo sering baku hantam. mutsuki hajime justru berteman	Love
suka kagum banget sama cowo yang ambiss sama masa depannya	Love
aku bener bener suka senyumnya mutsuki. yuki senyumnya hangat, mutsuki senyumnya black prince banget . udah gitu aku suka hubungan mutsuki sama hajime. kalau yuki-kyo sering baku hantam. mutsuki hajime justru berteman	Love
suka dengan cara aan menuliskan permasalahan sosial di buku ini. selain tema itu, cinta yang luas ada di dalamnya	Love
aku suka british accent pas masuk kuping itu keren banget tapi ya itu ngga paham jadi suka bingungan	Love
suka banget sama foto makanan.	Love
cantik itu luka suka banget gilaa, satirnya kerasa banget	Love
suka banget telponan.. pernah 11 jam alias sama sleepcall wkwkw.. trus aku jadi tau kapan dia bangun, kapan dia kerja, kapan dia makan yaa pokonya gemes banget mumuku itu.	Love
mumu suka banget makan.. kita makan bareng.. aku masih kenyang, dia bisa udah makan lagi wkwk. terus dia suka kasih kejutan.. inget hal hal kecil, yang aku aja lupa :"d selalu nanyain hari ini ngapain aja.. padahal sepanjang hari juga chatting. suka ngerjain aku wkwk	Love
suka bang sama ketek bauk, aroma kringet, ketek basah. pokoknya suka aroma bauk ketek khas jantan ( tanpa rexona/parfum ) bisa bikin gairah, bisa sampe muncrat	Love
suka banget sama pemeran dan karakternya si grace dh kek dia cantik dan smart banget trs jg nganut prinsip setia	Love
suka banget sama keluarga ini	Love
suka banget sama toko ijo, beli barang harga ratusan sampe jutaan ongkirnya ttp 2k doang	Love
suka banget enak keras2 alot	Love
suka banget ngegadoin susu bubuk. apalagi pake pisang goreng ato donat duuh jd laper	Love
"kakakk bagus banget suka suka alaska florida sgt super duper bintang 5 ilyy" - terima kasih glad you like it! waduh bintangnya ada 6 tuchh	Love
sama-sama kak aku suka banget n di sini wkwk	Love
gua tdr enk banget tiba2 di suruh bangun masuk kerjaa kebiasaan suka dadakan anjr	Love
omg lucu bingoo!! thankyou selllll ih gemes banget dikasi dino gini, suka banget	Love
kebiasaan banget suka ngabarin dadakan	Love
suka banget banget sama	Love
si ceweknya tuh bajunya terbuka. trus dadanya gede gitu. jadi ya gitu deh. tapi sejujurnya ceritanya lucu kok. cowoknya polos banget soalnya tapi kalo gak suka fanservice ya rada kagak nyaman sih makin kesini makin makin soalnya	Love
terlepas kdg alurnya bikin kesel, tp terima kasih bu & team yang sudah membuat cerita yg epic dan masuk dlm sejarah sinetron, bikin banyak orang termasuk saya mau nonton sinetron lagi setelah belasan tahun vakum. maaf lahir batin bu suka misuh	Love
suka banget sama lagu barunya kangen band, gak tau udah berapa lama gak ngehype mereka dan biasku kak izzy masih tetep ganteng sama kayak belasan tahun kemaren	Love
aku tiap menetap di fandom tuh pasti ada ganti2 kesukaan pas di awal2. urutannya shokudaikiri ; hasebe ; azuki ; buzen dan yg first love itu kek sebenernya masih suka yg biasa aja sih, belom yg bucin bgt kek aku ke buzen :"d	Love
suka banget sama konsep yang dipake, taeyeon cantik banget udah kaya dewi artemis (/ )	Love
waktu aku mulai tau, kalau ternyata dahyun twice aslinya tenang dan misterius banget.. padahal awal aku stan twice karena dia, dan ngiranya dia bobrok abiess tapi gapapa sih tetep sayang	Love
setidaknya dohoon pernah sedekat nadi kalo harubby bener2 gak nyatu dah kalo kita dohooniest selalu bilang dohoon dah punah, bahkan pecinta harubby bilangnya ˜harubby kan gak saling kenal' lucukk banget kakunya makanya ku suka liat harubby kalo dah dipaksa berduaan	Love
gemes banget.. you too cantik! anyway, kamu klo pagi suka sarapan apa?	Love
kasih ak aja ak suka sm coklat	Love
iya aku suka banget ngomong sendiri..	Love
ah cerita tsana ini mirip pas aku ke day6. aku cuma denger 2 lagu aja dulu, terus lama2 enak, lama2 asik, lama2 kepoin jae, lama2 kepoin doun. gak tau kenapa suka dan jadi fans cinta banget mereka. semua.	Love
ohh jelas banget donk! aku suka banget disitu kakka jay sama kak heeseung juga keren suaranya . wah ide upcharku spontan aja sih gimana dong t__t	Love
dan gue harap sih ke jadian, si te suka sama ggvk bucin cinta ama dia tapii semuanya terlambat karna ggvk dah pergi biarin dah dia idup dalam penyesalan hidup dalam penyesalan tuh lebih sakit dibanding dikasih karma yg datang cuma sekali	Love
gatau kenapa kalau orang manggil gue dengan sebutan 'cece' gue suka banget	Love
gua selalu suka kalau pagi-pagi buka tello terus ada yang kirim ginian huhu please lu cepet sembuh yaa makasih banyak karena udah baca ajay dan kugi, nanti gua update lagi oke?? cepet sembuh banget ini gua benerannnn	Love
[fakta melody] melody suka menanam pohon, maka dari itu dia ambil jurusan pertanian, biar bisa menanam benih cinta gue ke dia	Love
kaki wonie tuh suka kek gini.. gemes banget woy	Love
yess. aku baru suka exo sekitar september 2021 lalu, kaak. gak tahu apa alasannya, tapi beneran ini mah bisa dibilang sayang tanpa alasan, wakaka. daya tarik mereka terlalu kuaat. gak pernah nonton live show, dsb tiba-tiba suka dan sayang banget banget sama mereka..	Love
tapi lebih nyaman kalo aku ga suka dia end then dia suka aku sih, jadi lebih ngerasa di cintai bgtt.	Love
aku lagi suka banget sama lagu ini siapa tau masuk juga dikupingmu hehe	Love
dan kadang sampe harus lapor makan siangnya apa wkwkw soalnya kalo ga makan nasi suka diomelin. padahal aku udah ga muda lagi. forever mommy lil girl ya huhu. i love you mamah sayang	Love
sebagai pembaca setia webtoonnya, aku gak suka banget sama dramanya, apalagi endingnya. jelek. puol. rating dariku 3/5, tapi tiap orang punya preferensi masing-masing yaa	Love
cakep, gemoy dan suka julid pas banget jadi abang angkat, makin sayang	Love
melodinya enak banget asli, meskipun nggak tau baca liriknya. definisi suka lagu karena musiknya enak.	Love
keknya gue kesengsem ni ama mew suppasit sampe kebawa mimpi pas tidur. dan gue baru tau dia actor yg main di series bl . gue awal taunya dari lagi dia tbtb muncul di spotify gue, terus jadi cintaaa banget sama suara dia dan senyum dia yg di vclipnya zom marie blush	Love
" apa yang lo suka dari suju? | semuanya, persahabatan mreka, cinta kasih mereka, kebaikan mereka, kesempurnaan mereka,& kerendahan hati mreka"	Love
pas tw wanita yg dia suka itu adlh fans eunhyuk,kyuhyun lngsng gk prcya lg sm cinta pd pndangan pertama	Love
kak kaia gemes banget t____t iyah!! yang suka genitin anak orang terus kalo foto manyun2 bebek -3- beginj	Love
suka girang banget klo di promo tuh klo ada yg komen "done" tp aslinya ga fw.. di situlah batin ini bertanya "done komen atw done fw??	Love
suka banget sama part rapline disini	Love
chen suka banget sama lagu machine karena sewaktu rekamannya susah banget jadi ngga terlupakan buat dia	Love
suka banget dong gw	Love
kalo aku suka dengerin ceritamu, melihat km dengan pnuh cinta ;3	Love
suka bgt sm fight scene tlb (so far paling bagus). khususnya semua fight scene ashile sun.. apalagi wkt ah sun nyelamatin chang ge, kereen bgt2. drama dimana mainlead gak ada real kiss lagu fave gw di tlb, pengen gw kasih cut scene takut sopiler	Love
sukaa banget, jujur kangen banget sama sunny sebagai penyanyi, bahkan di snsd sendiri part dia kan suka dikit, pas disini suaranya bagus banget sukaa	Love
thank you! lagi kangen banget sama exo. btw ceritanyaa sama banget suka exo dari kyungsoo huhu! doain ya semoga ada rezeki, mau ikut konser juga	Love
suka banget sama lagu2nya, langit biru slalu indah disana ..	Love
cinta kita melukiskan sejarah~ menggelarkan cerita penuh suka cita~	Love
aku suka loh ama kamu kpn bisa ketemu sayang	Love
eh plis ini lucu banget sedikit termotivasi deh sama cewenya, aku juga anaknya hampir sama, suka banget ambisius sampe lupa waktu	Love
suka banget deh sama karakter adin. gemes, persis kaya anak kecil bawelnya	Love
tapi sayang ibu kos ga jadi satu rumahnya sama kos, diluar kota malah. jadi ya ibuk kos gabisa liat langsung kelakuan mereka jadi tunggu aja blio dateng buat jenguk kos, soalnya blio suka dateng dadakan wkwk	Love
jihan ternyata suka nonton shiva, sama banget meskipun gak inget itunya	Love
heyy dolie kamu suka kembang kan? nih ak kasih kamu kembang spesial bonus dapet ayang gratisnya	Love
lagi suka banget sama foto ini wish me luck	Love
anggap lah apa sahaja, itu semuanya kami tidak peduli, naikkan harga getah, turunkan harga makanan.. usah kata adab, siap kasih sayang kami bagi	Love
udah dong~~ paling suka dan favorit banget tuh (some night) terus yg kedua, siren. duh, unnie cantik banget. highlight lagunya enak2. aah, makin gasabar. cold as hell, itu juga keren abis!! proud of you, unnie!	Love
suka banget live performnya	Love
aku juga gak tau sih yaa, tiba2 aja gitu kepincut buat jadi jennie. aku suka senyumnya, lucu banget!	Love
hai, jinni! cantik banget profilenya. aku lagi suka lagu-lagunya cigarettes after sex sih, apalagi yang ini. kalau kamu akhir-akhir ini lagi suka dengerin apa? btw selamat ya untuk debutnya!	Love
emang salah banget kah? kita pacaran kan juga karna suka dan ada rasa sayang	Love
dia tuh anak word of affirmation banget bund kaya aku wkwk maaf ya aku suka cheesy juga	Love
jika engkau suka merendahkan kemungkinan cinta yang dekat, maka engkau akan dilanda ldrisasi cinta.	Love
halo, salam kenaal! glody yang tag kamu di fcv aku pfp kamu chaehyun, aku suka banget chaehyun dari gp99 karena dia mantan sm trainee juga. kamu ngerp jadi dia kaah?	Love
ga sih. tp jujur aku suka bgt kalo kak uju lagi main alat musik kayak, halo .. kamu ganteng banget ..	Love
krystal suka banget ama masakan tradisional nya mexico, yaitu burrito	Love
aku suka begadang, aku suka kopi, aku suka malam. tapi kesukaan terbesarku itu kamu	Love
kata orang, cinta itu artinya suka sama suka. kalo bagi aku, cinta itu artinya suka sama	Love
lebih baik perjuangin orang yang bener2 sayang, tulus sama kita, dari pada perjuangin orang yang kita suka yang belum bener2 sayang sm kita.	Love
boy william nih gw suka banget liat cara ngomong dia, keliatan pinter tapi gak yang arogan gitu	Love
ahh kakak suka xiao zhan to ah iya oath of love kapan tayangnyaa, padahal udah lama banget ituu ooo chemistrynya kurang ya kak berarti. wah iya chemistry nya mereka kenceng banget	Love
"cape ya pura2 ga suka, pdhl aslinya suka banget"	Love
inuyasha soalnya suka banget romantis ya	Love
nah ini suka banget	Love
aku sering banget ngeluh soal muka yangg sensitif, suka muncul breakout gak jelas dan dimana-mana, dan aku pengen deh punya muka yg glowing kayak cewek lainnya. kadang juga capek sama muka sendiri karna sering breakout	Love
seneng banget bisa ketemu sama elf disini gpp kak mimin juga suka halu.	Love
pliezt walaupun gw gatau yg lakik tp lucu banget kl di gabungin wkwkkw karena suka gemes sm yuh nya ariana grendong	Love
aaaa sama nder, tapi masih rumor sihh. mana di cie cie in satu kelas, termasuk aku hehe. aku suka dia, tapi aku juga ship dia ama temen aku kek kek mereka gemes banget	Love
fans jepang kalau bikin fanart wenzhou pasti suka ada cl nyempil, cl tuh anak wenzhou. gemes banget liatnya huhu	Love
sayang ini indah banget.. aku selalu suka gimana kamu selalu mengasosiasikan orang2 yang kamu sayang dengan setiap pelosok kota, kesannya mereka bener-bener ada di sana di samping kamu. aku setuju chan memang penuh dengan renjana, maka kita antar dia ke polaris sama2 ya?	Love
tipu lah kalau i tak rindu guy yang suka buat lovebite dekat tits i	Love
kenapa aku suka senja? karena negeri ini kebanyakan pagi, kekurangan senja, kebanyakan gairah, kurang perenungan. {sujiwo tejo}	Love
cewek itu suka berpura-pura dan menutupi semua masalahnya, karena dia gak mau ngerepotin dan bikin khawatir orang yang dia sayang.	Love
janganlah jadi serangga, jadi manusia, agar kita boleh sayang menyayangi, cia cia cia	Love
greget banget sih, suka banget sama kucing. tapi ga boleh melihara kucing.	Love
dengan pengalaman kisah cinta yang kurang beruntung. kadang selalu overthinking setiap ada yang deketin, ujung"nya suka bingung jawab apa dan akhirnya skip. tapi kalau liat konten uwu uwu pasangan nikah muda, suka pengen jugaa	Love
aku cinta dia mak aku suka dia mak yang sedang" saja..	Love
aku rindu kamu :')	Love
bukti satu lg, bahwa proses untuk warga kecil sangat lamban. namun untuk pundi" uang terus digenjot setiap bulan nya. juga lagi dan lagi birokrasi yang super menjelimet. kenapa pejabat suka banget bikin pusing diri sendiri ya? padahal otak saja gapunya	Love
"jika cinta dia jujurlah padaku" na suruh orang jujur baru nanti marahji ka dia suka ki baru kita suka orang lain	Love
i suka kat you gila. and semua pasti tau pasal benda ni. tapi sekarang you pandang i pun tak. apa i boleh buat? kalau leveling lagi penting dari perasaan. you pergi la layan level you, i tetap dengan perasaan 'kasih sayang' yang allah beri ! perasaan bukan kita punya, allah punya	Love
manusia tuh beda-beda, isi kepalanya juga beda. ga semua orang suka dan nyaman dengan konten mlm wlw makanya dikasih tag. straight ship aja ada tagnya sendiri kok di base wkwkwwk kita bukannya homophobe tapi preventing dari adanya potensi keributan di dalam fandom	Love
engga. gua malah muak di sana. baru setengah bulan pengen pulang aja rasanya, alias engga nyaman. gua orangnya lebih suka ketenangan. di sana malah bebas ga karuan, ga ngerti situasi banget anak sana.	Love
huhuu makasih ya min udah buat ga ini aku suka keduanya , pertama tama qiao tuh baik banget sama orang-orang, padahal orang itu baru dia kenal dan qiao juga ga segan segan-segan buat nolong mereka, lao yan juga gemes bgt kalo lagi deketin qiao, aku suka bgt keduanya	Love
kalo skarang bakwaan! dulu gue ga suka banget bakwan, lebih suka risol. tp skarang bakwan selalu!	Love
aaa manis banget narasinyaa , suka suka aplgi sambil dengerin give me your forever	Love
masih bingungg, kenapa yaa akhir akhir ini suka banget sama boker	Love
haloo nadhie huhu aku suka banget tulisan kamu buat lee chan huhu diksi kamu cantik banget tulisan kamu selalu megah huhu boleh gak temenan sama kamuu	Love
semenjak nonton our beloved summer jadi suka banget sama choi woo sik	Love
